bootstrap_id,n_faded,coverage,mean_reverse_profit_per_lot,total_reverse_profit_per_total_lot
0,2117,0.09781905554015341,-8.240240125585574,-18.223921493659592
1,2163,0.10200424428200897,-4.849088132953745,-10.827395260989011
2,2062,0.09811105295712995,-22.85165836511745,-22.356544622903574
3,2151,0.10290388939386691,-2.581072713163664,-3.168097691280291
4,2126,0.09978409837604431,-9.816138535426052,-11.286529443499191
5,2143,0.09735598764310376,-1.8599276714885664,-26.498309444294634
6,2113,0.10058073115003809,-3.611836145024178,-0.1329415234243375
7,2234,0.10209771034230611,-8.619331116511063,-18.48826462361668
8,2046,0.09462146788142256,-2.5101779375124043,-19.6808787181454
9,2042,0.09582355701548569,20.006980201483138,-11.912110755415126
10,2074,0.09760918674698796,-13.870734152159567,-26.642078001887498
11,2019,0.09344194011200074,13.902031173773958,-3.335453765050298
12,2006,0.0964794151596768,17.71987833492005,-12.766917293233082
13,2127,0.09999529876357482,-5.691545330180178,-14.208738163219193
14,2156,0.10071942446043165,-9.662342195935107,-27.80513544955958
15,1963,0.0949685534591195,-28.645407903354926,-21.102307377235704
16,2032,0.09924297924297924,18.401801532620922,-4.625205309184535
17,2155,0.1001952761763065,2.4656521814978256,-8.713087415869465
18,2126,0.09693598395039212,4.423525063835507,-15.602632993014508
19,2058,0.0937243829128336,-8.858861713321206,-19.719933209982397
20,2107,0.097972658792895,-15.687625387626635,-33.19206793944528
21,2067,0.09648508612239182,18.337566976221396,0.33000065063219713
22,2233,0.09997761361092455,-11.816946671425542,-26.157836578064412
23,2010,0.09494119314156158,-12.243546552949537,-18.969489400756608
24,2272,0.10413897419443553,5.880075767102617,-6.938271112794242
25,2161,0.09885635864592864,-22.060384968668778,-19.437986386479782
26,2021,0.09849407865880404,10.767866908736462,-13.948620705223709
27,1990,0.09576515880654475,-13.045131862319113,-13.564484541753767
28,2007,0.09601951966319013,8.201464985333288,-10.935072513886787
29,2130,0.09800312873838225,25.975864838151715,5.703768103649355
30,2130,0.10096222211688866,0.9092056726322842,-10.17295550048486
31,2234,0.10237844278447367,15.540860824846359,6.079077759130506
32,2231,0.10155218717283444,-5.026485139338711,-11.654623454782042
33,2146,0.1004399513245343,-9.48663626680868,-15.361225556833633
34,2151,0.10006047355444946,1.211277583778135,-7.261288201734852
35,2131,0.10048095058468502,-23.363520603479603,-24.137090303067712
36,2237,0.09960815744946122,11.18425665751325,-2.6225767165132683
37,2157,0.10104464327540169,23.06915358633022,-4.410622080157363
38,2076,0.09715917068376469,18.477642896982346,-1.2289890377588295
39,2239,0.10337981346384707,10.477734420911592,-16.087683720183115
40,2177,0.10041976105908944,-9.822887777551362,-24.77979772651287
41,2192,0.10080478270866866,-2.0991397288842566,-21.54403490173693
42,2039,0.09658471886694141,0.9190083779827205,-6.978055077452667
43,2188,0.10230035533944268,20.96153901664582,-3.223752115059225
44,2175,0.10103121516164995,19.598215538847118,-5.8231096042359916
45,2148,0.09812251610250788,10.96940596953277,-11.964503208403157
46,2249,0.10277853943880816,10.007156396995153,-14.16627676804031
47,2005,0.0939198051339704,3.5956648791554953,-14.532877490387975
48,2134,0.1009078872706639,24.745409358682554,-1.4998317701980914
49,2132,0.10030581039755351,-9.666722622691811,-25.899453317611744
50,2185,0.09812286689419795,13.642254434713788,-7.527437173728299
51,2055,0.09565703114090211,13.246698863948192,-3.63656919230351
52,2002,0.09556085918854415,23.281117097188524,10.356112238152766
53,2127,0.10229896113889958,6.811146254210986,-5.220680470830827
54,2038,0.10299691716783747,2.987594630590215,-3.376895967166309
55,2060,0.09970475775615895,15.051364424410542,-5.995187188551472
56,2129,0.09909239003956248,-8.103602859897515,-21.055752006267603
57,2103,0.10040103122314523,-25.71732049453162,-15.701936074198848
58,2025,0.09778829437898397,6.321758377425042,-12.483669634468255
59,2032,0.0956235294117647,6.425568627523532,-14.91867569534817
60,1964,0.09389042929534372,9.95968600217448,-0.5338783991327134
61,2119,0.10193871169480925,-11.04055652936021,-21.56572809413742
62,2094,0.09862007252861113,-2.0962844072933056,-7.570884706900283
63,2099,0.09934683831881863,0.17328239011058005,-13.494096435874317
64,2181,0.10343355781086977,10.029801636139869,-1.901321514581181
65,2149,0.09990237552879921,-11.385014974616627,-21.222779686742417
66,2070,0.09764611538280107,-31.638009788965167,-28.65481185334886
67,1926,0.09604547947937965,-6.6558777200009365,-26.890685550839635
68,2063,0.09891637897967012,27.956703136901872,-1.1044464406018417
69,2167,0.10064090655768158,23.852148339237573,-2.3611117026940662
70,2150,0.09968009643469794,7.263918604651162,-12.739346323067252
71,1996,0.09743714913351233,5.305499909593625,-11.40389164100504
72,2086,0.09826644055021669,-9.598083716001414,-24.0168573409603
73,2212,0.10218978102189781,-0.4500593141986956,-6.508819509695054
74,2144,0.09731299927378359,-20.044301372601275,-21.466210083340208
75,2036,0.0972348249677635,25.305236568828747,5.4377491844871315
76,2159,0.10305489260143198,-8.55677727784027,-23.44150993730825
77,2185,0.10202175841621142,-4.069790781301077,-12.81179398398615
78,2046,0.0980777527443555,3.4447131391528685,-16.977907223045968
79,2034,0.09246295117737977,0.9853986921581249,-3.665750306050129
80,2234,0.10455375111152712,9.024844929019055,-6.755285193168628
81,2152,0.10340685214549998,7.965903810408924,-12.000233634934794
82,2213,0.10277248873821576,13.368312245820153,-4.092622455150176
83,2087,0.1009578173374613,6.884424435549823,-11.897177846518924
84,2015,0.09476109857035366,21.570118752215524,0.8247127080486532
85,2007,0.09451822548742583,-13.473998149334474,-14.909242185743198
86,2099,0.10047869794159885,-3.1279890710578266,-7.026655277394486
87,2082,0.09534713317457409,2.0870094003019073,-16.61186455134766
88,2078,0.09583102748570374,4.947049469197535,-8.556345134073295
89,2086,0.0961777859744571,-13.697088989251654,-12.36238313711911
90,2209,0.10592184128506353,7.16992864120464,-2.9347616561583854
91,2025,0.09264766436381937,-9.908235867446393,-15.822616549004643
92,2053,0.09972312624471755,25.645104724792983,7.572471397487188
93,2304,0.10587748724782868,-3.4061910962301587,-12.266076272538696
94,2205,0.10250569476082004,-11.639910490511992,-16.963352548483584
95,2180,0.09951611430658266,-9.042839121887287,-16.329256271500128
96,2157,0.101923167792846,1.8108190329788323,-13.753776900783132
97,2136,0.09810766121624104,-24.532769863563406,-23.498428916486755
98,2081,0.09822987963181497,16.000604556802863,-5.44765358361775
99,2125,0.10090697563986895,18.097123131357804,1.5121505917904794
100,2135,0.09837802967468436,-6.0623209663503035,-23.603115758796555
101,2322,0.10504885993485343,-3.2534644913316897,-8.808293486559252
102,2055,0.09585335136900042,1.0672845434754779,-11.056636365599289
103,1935,0.09205518553758325,-9.703927162868412,-17.470035437132733
104,2134,0.09966373995890156,-10.621442312435258,-26.567536866020152
105,2142,0.09827491282804185,9.18769718413681,-10.837623320206248
106,2130,0.10105802533567396,12.776174591408097,-7.24613015978695
107,2067,0.09667461765118564,-14.303142471563524,-27.967151006350235
108,2158,0.09881857312940745,6.794781526336695,-4.972400166389354
109,2143,0.09772001823985409,-3.6616033492504014,-15.082169079085377
110,2226,0.10148165033052199,19.91801479777611,-4.1386646485031955
111,2040,0.09525588345162496,2.2895675770308106,-5.28860694604639
112,2196,0.10237762237762238,-10.596852616513964,-10.154532734056986
113,2134,0.1007887403768951,9.998454489081183,-1.337493264360387
114,2218,0.10365454715393962,14.198253778042943,-12.096861023687264
115,2252,0.09817769639898857,-20.45937020059028,-35.53679027233444
116,2148,0.09925604177256134,6.300850065106901,-10.767147977046257
117,2129,0.09959767964071856,12.081108713540544,-8.675327344858067
118,1978,0.09415908982720046,-13.331803313896467,-16.150057176739658
