accountId,instrument,lotSize,closeTradeId,positionId,closeOrderId,openOrderId,durationSec,openDateTime,closeDateTime,profit,reverseProfit,netProfit,commission,swap,amount,openPrice,closePrice,slPrice,tpPrice,side,currency,openTradeCrossPrice,closeTradeCrossPrice,userGroupId
D#1702688,XAUUSD,100,288230376153790913,288230376152738276,288230376161258014,288230376161258007,147,2026-06-16T01:00:06.000Z,2026-06-16T01:02:33.000Z,69.8,-70.5,66.3,-3.5,0,0.1,4319.08,4325.84,4299.9,4325.92,BUY,USD,1,1,1583663
D#1702532,XAUUSD,100,288230376153791055,288230376152738513,288230376161259671,288230376161259557,96,2026-06-16T01:02:55.000Z,2026-06-16T01:04:31.000Z,-31.8,31.1,-35.3,-3.5,0,0.1,4323.78,4320.38,4320.65,4333.36,BUY,USD,1,1,1583663
D#1645756,XAUUSD,100,288230376153791127,288230376152738273,288230376161260489,288230376161258003,310,2026-06-16T01:00:05.000Z,2026-06-16T01:05:15.000Z,59,-62.5,41.5,-17.5,0,0.5,4318.39,4319.35,4318.86,4326.69,BUY,USD,1,1,1583663
D#1702720,XAUUSD,100,288230376153791323,288230376152738611,288230376161260710,288230376161260515,101,2026-06-16T01:05:18.000Z,2026-06-16T01:06:59.000Z,-69.2,67.8,-76.2,-7,0,0.2,4319.58,4315.9,4316.28,4330.97,BUY,USD,1,1,1583663
D#1702715,XAUUSD,100,288230376153791365,288230376152738549,288230376161261372,288230376161259939,206,2026-06-16T01:03:45.000Z,2026-06-16T01:07:11.000Z,-217.1,215.28,-226.2,-9.1,0,0.26,4324.16,4315.59,,,BUY,USD,1,1,1583663
D#1670868,XAUUSD,100,288230376153791416,288230376152738586,288230376161261580,288230376161260285,169,2026-06-16T01:04:43.000Z,2026-06-16T01:07:32.000Z,98.6,-100.0,91.6,-7,0,0.2,4322.53,4317.82,,,SELL,USD,1,1,1583663
D#1702658,XAUUSD,100,288230376153791531,288230376152738757,288230376161261825,288230376161261824,18,2026-06-16T01:08:06.000Z,2026-06-16T01:08:24.000Z,88.2,-91.35000000000001,72.44,-15.76,0,0.45,4318.4,4320.14,,4320.25,BUY,USD,1,1,1583663
D#1702658,XAUUSD,100,288230376153791700,288230376152738823,288230376161262261,288230376161262259,78,2026-06-16T01:09:02.000Z,2026-06-16T01:10:20.000Z,42.75,-45.9,26.99,-15.76,0,0.45,4319.37,4320.1,4317.44,4320.16,BUY,USD,1,1,1583663
D#1670968,XAUUSD,100,288230376153791790,288230376152738873,288230376161263117,288230376161262781,94,2026-06-16T01:10:11.000Z,2026-06-16T01:11:45.000Z,-1.84,0.22999999999999998,-9.9,-8.06,0,0.23,4319.24,4318.94,4319.14,4324.63,BUY,USD,1,1,1583663
D#1670971,XAUUSD,100,288230376153791816,288230376152738688,288230376161262687,288230376161261268,329,2026-06-16T01:06:59.000Z,2026-06-16T01:12:28.000Z,-62.1,61.4,-65.6,-3.5,0,0.1,4316.25,4322.68,4322.33,,SELL,USD,1,1,1583663
D#1702658,XAUUSD,100,288230376153791817,288230376152738920,288230376161263241,288230376161263239,69,2026-06-16T01:11:19.000Z,2026-06-16T01:12:28.000Z,63.45,-66.60000000000001,47.69,-15.76,0,0.45,4321.27,4322.46,4319.08,4322.37,BUY,USD,1,1,1583663
D#1702446,XAUUSD,100,288230376153791829,288230376152738606,288230376161260737,288230376161260469,437,2026-06-16T01:05:12.000Z,2026-06-16T01:12:29.000Z,-25.6,24.900000000000002,-29.1,-3.5,0,0.1,4320.26,4323.04,4322.89,4309.16,SELL,USD,1,1,1583663
