accountId,instrument,lotSize,closeTradeId,positionId,closeOrderId,openOrderId,durationSec,openDateTime,closeDateTime,profit,reverseProfit,netProfit,commission,swap,amount,openPrice,closePrice,slPrice,tpPrice,side,currency,openTradeCrossPrice,closeTradeCrossPrice,userGroupId
D#1702489,XAUUSD,100,7349874591908386122,7349874591887820828,7349874591980277997,7349874591980277892,19,2026-05-12T01:01:39.000Z,2026-05-12T01:01:58.000Z,1.18,-1.25,0.82,-0.36,0,0.01,4753.8,4754.76,,,BUY,USD,1,1,1583663
D#1671085,XAUUSD,100,7349874591908386132,7349874591887820737,7349874591980278058,7349874591980277263,108,2026-05-12T01:00:20.000Z,2026-05-12T01:02:08.000Z,6.9,-7.6000000000000005,3.4,-3.5,0,0.1,4753.47,4753,,,SELL,USD,1,1,1583663
D#1702589,XAUUSD,100,7349874591908386183,7349874591887820874,7349874591980278433,7349874591980278431,12,2026-05-12T01:03:08.000Z,2026-05-12T01:03:20.000Z,-3.87,3.66,-4.93,-1.06,0,0.03,4753.45,4751.94,4752.2,,BUY,USD,1,1,1583663
D#1702589,XAUUSD,100,7349874591908386226,7349874591887820902,7349874591980278740,7349874591980278738,10,2026-05-12T01:04:03.000Z,2026-05-12T01:04:13.000Z,-3,2.79,-4.06,-1.06,0,0.03,4752.67,4751.45,4751.39,,BUY,USD,1,1,1583663
D#1702705,XAUUSD,100,7349874591908386254,7349874591887820790,7349874591980277946,7349874591980277606,203,2026-05-12T01:01:03.000Z,2026-05-12T01:04:26.000Z,-56.9,56.199999999999996,-60.4,-3.5,0,0.1,4754.96,4749.05,4749.31,4766.06,BUY,USD,1,1,1583663
D#1702521,XAUUSD,100,7349874591908386258,7349874591887820764,7349874591980277434,7349874591980277433,227,2026-05-12T01:00:40.000Z,2026-05-12T01:04:27.000Z,-59.4,58.559999999999995,-63.6,-4.2,0,0.12,4753.81,4748.64,4749,4757.99,BUY,USD,1,1,1583663
D#1645696,XAUUSD,100,7349874591908386295,7349874591887820858,7349874591980278141,7349874591980278137,135,2026-05-12T01:02:20.000Z,2026-05-12T01:04:35.000Z,-69.4,68.7,-72.9,-3.5,0,0.1,4753.49,4746.33,4746.87,4770.33,BUY,USD,1,1,1583663
D#1702589,XAUUSD,100,7349874591908386488,7349874591887820938,7349874591980279284,7349874591980279037,18,2026-05-12T01:04:44.000Z,2026-05-12T01:05:02.000Z,-9.3,9.09,-10.36,-1.06,0,0.03,4747.39,4744.07,,,BUY,USD,1,1,1583663
D#1702515,XAUUSD,100,7349874591908386717,7349874591887820951,7349874591980280470,7349874591980279160,198,2026-05-12T01:04:52.000Z,2026-05-12T01:08:10.000Z,-190.5,188.4,-201.0,-10.5,0,0.3,4744.73,4751.3,,,SELL,USD,1,1,1583663
D#1702589,XAUUSD,100,7349874591908387005,7349874591887820996,7349874591980280377,7349874591980279426,439,2026-05-12T01:05:18.000Z,2026-05-12T01:12:37.000Z,2.73,-2.94,1.67,-1.06,0,0.03,4746.28,4746.97,4747.19,4771.64,BUY,USD,1,1,1583663
D#1702706,XAUUSD,100,7349874591908387154,7349874591887821207,7349874591980281840,7349874591980281457,260,2026-05-12T01:10:51.000Z,2026-05-12T01:15:11.000Z,49.98,-50.47,47.52,-2.46,0,0.07,4751.29,4744.37,4762.82,4744.25,SELL,USD,1,1,1583663
D#1702541,XAUUSD,100,7349874591908387415,7349874591887821369,7349874591980283756,7349874591980283243,120,2026-05-12T01:16:14.000Z,2026-05-12T01:18:14.000Z,11.4,-12.8,4.4,-7,0,0.2,4745.16,4745.51,4745.77,4751.52,BUY,USD,1,1,1583663
D#1702541,XAUUSD,100,7349874591908387456,7349874591887821442,7349874591980284156,7349874591980284050,38,2026-05-12T01:18:24.000Z,2026-05-12T01:19:02.000Z,66.2,-67.60000000000001,59.2,-7,0,0.2,4746.6,4749.69,4746.68,4749.58,BUY,USD,1,1,1583663
D#1702623,XAUUSD,100,7349874591908387576,7349874591887821073,7349874591980284848,7349874591980280365,768,2026-05-12T01:07:54.000Z,2026-05-12T01:20:42.000Z,-93.6,92.19999999999999,-100.6,-7,0,0.2,4752.13,4747.23,4739.14,4756.83,BUY,USD,1,1,1583663
D#1702528,XAUUSD,100,7349874591908387665,7349874591887821510,7349874591980284752,7349874591980284750,128,2026-05-12T01:20:23.000Z,2026-05-12T01:22:31.000Z,-25.05,24.7,-26.81,-1.76,0,0.05,4749.89,4744.66,4744.84,4773.47,BUY,USD,1,1,1583663
D#1702666,XAUUSD,100,7349874591908387713,7349874591887821449,7349874591980284311,7349874591980284194,267,2026-05-12T01:18:51.000Z,2026-05-12T01:23:18.000Z,-41.5,40.8,-45.0,-3.5,0,0.1,4747.87,4743.5,4743.66,4757.2,BUY,USD,1,1,1583663
D#1702623,XAUUSD,100,7349874591908387718,7349874591887821521,7349874591980285711,7349874591980284883,160,2026-05-12T01:20:46.000Z,2026-05-12T01:23:26.000Z,52.4,-53.8,45.4,-7,0,0.2,4746.75,4744.35,4751.99,4742.65,SELL,USD,1,1,1583663
D#1702623,XAUUSD,100,7349874591908387730,7349874591887821599,7349874591980285785,7349874591980285744,7,2026-05-12T01:23:33.000Z,2026-05-12T01:23:40.000Z,62.56,-64.94,50.66,-11.9,0,0.34,4744.48,4746.1,,,BUY,USD,1,1,1583663
D#1702623,XAUUSD,100,7349874591908387751,7349874591887821609,7349874591980285928,7349874591980285866,15,2026-05-12T01:23:54.000Z,2026-05-12T01:24:09.000Z,35.7,-38.080000000000005,23.8,-11.9,0,0.34,4745.11,4744.28,,,SELL,USD,1,1,1583663
