accountId,instrument,lotSize,closeTradeId,positionId,closeOrderId,openOrderId,durationSec,openDateTime,closeDateTime,profit,reverseProfit,netProfit,commission,swap,amount,openPrice,closePrice,slPrice,tpPrice,side,currency,openTradeCrossPrice,closeTradeCrossPrice,userGroupId
D#1671051,XAUUSD,100,288230376153595357,288230376152641045,288230376160297041,288230376160296512,96,2026-06-12T01:00:10.000Z,2026-06-12T01:01:46.000Z,123,-124.4,116.0,-7,0,0.2,4203.36,4197.43,,4197.47,SELL,USD,1,1,1583663
D#1702532,XAUUSD,100,288230376153595426,288230376152641082,288230376160297447,288230376160296764,76,2026-06-12T01:00:43.000Z,2026-06-12T01:01:59.000Z,78.54,-79.73,72.58,-5.96,0,0.17,4201.1,4196.7,,,SELL,USD,1,1,1583663
D#1645756,XAUUSD,100,288230376153595715,288230376152641122,288230376160298401,288230376160297123,130,2026-06-12T01:01:30.000Z,2026-06-12T01:03:40.000Z,508.8,-511.6,494.8,-14,0,0.4,4201.18,4188.68,,,SELL,USD,1,1,1583663
D#1702416,XAUUSD,100,288230376153595772,288230376152641237,288230376160298013,288230376160297837,88,2026-06-12T01:02:38.000Z,2026-06-12T01:04:06.000Z,-23.4,23.259999999999998,-23.75,-0.35,0,0.02,4197.47,4185.55,4186.24,,BUY,USD,1,1,1583663
D#1702734,XAUUSD,100,288230376153595793,288230376152641154,288230376160298672,288230376160297303,143,2026-06-12T01:01:49.000Z,2026-06-12T01:04:12.000Z,114.6,-115.3,111.1,-3.5,0,0.1,4196.84,4185.6,4210.22,4182.36,SELL,USD,1,1,1583663
D#1671089,XAUUSD,100,288230376153595842,288230376152641261,288230376160298915,288230376160297992,108,2026-06-12T01:02:58.000Z,2026-06-12T01:04:46.000Z,5.41,-5.48,5.05,-0.36,0,0.01,4191.07,4185.88,,,SELL,USD,1,1,1583663
D#1670952,XAUUSD,100,288230376153595959,288230376152641354,288230376160299361,288230376160298733,79,2026-06-12T01:04:22.000Z,2026-06-12T01:05:41.000Z,99,-101.1,88.5,-10.5,0,0.3,4186.07,4189.15,,,BUY,USD,1,1,1583663
D#1702703,XAUUSD,100,288230376153595968,288230376152641414,288230376160299382,288230376160299283,19,2026-06-12T01:05:31.000Z,2026-06-12T01:05:50.000Z,97.65,-100.80000000000001,81.89,-15.76,0,0.45,4188.85,4186.9,,4187.15,SELL,USD,1,1,1583663
D#1670924,XAUUSD,100,288230376153595975,288230376152641240,288230376160299451,288230376160297850,195,2026-06-12T01:02:39.000Z,2026-06-12T01:05:54.000Z,220,-221.4,213.0,-7,0,0.2,4196.94,4186.16,,,SELL,USD,1,1,1583663
D#1702739,XAUUSD,100,288230376153595977,288230376152641125,288230376160299462,288230376160297136,265,2026-06-12T01:01:31.000Z,2026-06-12T01:05:56.000Z,150.6,-151.29999999999998,147.1,-3.5,0,0.1,4201.07,4186.23,,,SELL,USD,1,1,1583663
