accountId,instrument,lotSize,closeTradeId,positionId,closeOrderId,openOrderId,durationSec,openDateTime,closeDateTime,profit,reverseProfit,netProfit,commission,swap,amount,openPrice,closePrice,slPrice,tpPrice,side,currency,openTradeCrossPrice,closeTradeCrossPrice,userGroupId
D#1702702,XAUUSD,100,288230376152567883,288230376152134116,288230376155511305,288230376155510922,115,2026-05-29T01:01:12.000Z,2026-05-29T01:03:07.000Z,-73.5,72.8,-77.0,-3.5,0,0.1,4501.66,4494.09,4494.48,4512.66,BUY,USD,1,1,1583663
D#1702679,XAUUSD,100,288230376152568024,288230376152134267,288230376155512089,288230376155511874,46,2026-05-29T01:03:14.000Z,2026-05-29T01:04:00.000Z,-41.92,41.36,-44.72,-2.8,0,0.08,4493.17,4498.63,4498.3,4487.67,SELL,USD,1,1,1583663
D#1670976,XAUUSD,100,288230376152568039,288230376152134215,288230376155512203,288230376155511556,89,2026-05-29T01:02:34.000Z,2026-05-29T01:04:03.000Z,7.45,-7.8,5.69,-1.76,0,0.05,4498.23,4499.5,4487.64,4513.82,BUY,USD,1,1,1583663
D#1702679,XAUUSD,100,288230376152568059,288230376152134319,288230376155512242,288230376155512209,4,2026-05-29T01:04:04.000Z,2026-05-29T01:04:08.000Z,1.04,-1.6,-1.76,-2.8,0,0.08,4500.16,4500.07,,,BUY,USD,1,1,1583663
D#1702679,XAUUSD,100,288230376152568088,288230376152134331,288230376155512298,288230376155512278,2,2026-05-29T01:04:13.000Z,2026-05-29T01:04:15.000Z,0.2,-0.9000000000000001,-3.3,-3.5,0,0.1,4500.94,4500.74,,,BUY,USD,1,1,1583663
D#1702382,XAUUSD,100,288230376152568146,288230376152134367,288230376155512575,288230376155512447,22,2026-05-29T01:04:35.000Z,2026-05-29T01:04:57.000Z,-0.95,0.5999999999999999,-2.71,-1.76,0,0.05,4500.22,4500.63,,,SELL,USD,1,1,1583663
D#1670973,XAUUSD,100,288230376152568270,288230376152134205,288230376155513051,288230376155511449,231,2026-05-29T01:02:18.000Z,2026-05-29T01:06:09.000Z,63.2,-64.60000000000001,56.2,-7,0,0.2,4498.82,4501.76,,,BUY,USD,1,1,1583663
D#1702372,XAUUSD,100,288230376152568324,288230376152134033,288230376155513273,288230376155510469,387,2026-05-29T01:00:13.000Z,2026-05-29T01:06:40.000Z,-14.8,13.4,-21.8,-7,0,0.2,4498.96,4499.92,,,SELL,USD,1,1,1583663
D#1702704,XAUUSD,100,288230376152568358,288230376152134468,288230376155513504,288230376155513164,54,2026-05-29T01:06:25.000Z,2026-05-29T01:07:19.000Z,121.52,-124.94999999999999,104.36,-17.16,0,0.49,4499.63,4501.89,,,BUY,USD,1,1,1583663
D#1702657,XAUUSD,100,288230376152568361,288230376152134050,288230376155513511,288230376155510587,410,2026-05-29T01:00:30.000Z,2026-05-29T01:07:20.000Z,2.4,-2.4699999999999998,2.04,-0.36,0,0.01,4500.01,4502.19,,,BUY,USD,1,1,1583663
D#1702704,XAUUSD,100,288230376152568538,288230376152134522,288230376155514066,288230376155513676,57,2026-05-29T01:07:49.000Z,2026-05-29T01:08:46.000Z,103.88,-107.31,86.72,-17.16,0,0.49,4501.89,4503.79,,,BUY,USD,1,1,1583663
D#1702691,XAUUSD,100,288230376152568673,288230376152134023,288230376155514314,288230376155510409,545,2026-05-29T01:00:06.000Z,2026-05-29T01:09:11.000Z,86.7,-87.75,81.44,-5.26,0,0.15,4500.33,4505.89,,,BUY,USD,1,1,1583663
D#1702349,XAUUSD,100,288230376152568686,288230376152134145,288230376155511070,288230376155509538,467,2026-05-29T01:01:28.000Z,2026-05-29T01:09:15.000Z,-18,17.65,-19.76,-1.76,0,0.05,4502.96,4506.78,4506.93,4483,SELL,USD,1,1,1583663
D#1670976,XAUUSD,100,288230376152568739,288230376152134334,288230376155512661,288230376155512283,306,2026-05-29T01:04:13.000Z,2026-05-29T01:09:19.000Z,74.7,-75.4,71.2,-3.5,0,0.1,4500.97,4508.22,4495.43,4508.31,BUY,USD,1,1,1583663
D#1702704,XAUUSD,100,288230376152568858,288230376152134602,288230376155514623,288230376155514096,62,2026-05-29T01:08:49.000Z,2026-05-29T01:09:51.000Z,219.03,-222.46,201.87,-17.16,0,0.49,4504.52,4508.77,,,BUY,USD,1,1,1583663
D#1702748,XAUUSD,100,288230376152568882,288230376152134568,288230376155513939,288230376155510812,90,2026-05-29T01:08:32.000Z,2026-05-29T01:10:02.000Z,-52.4,51.699999999999996,-55.9,-3.5,0,0.1,4503.97,4509.43,4509.46,4492.06,SELL,USD,1,1,1583663
D#1702644,XAUUSD,100,288230376152568889,288230376152134673,288230376155514720,288230376155514432,40,2026-05-29T01:09:23.000Z,2026-05-29T01:10:03.000Z,38.1,-40.2,27.6,-10.5,0,0.3,4507.95,4509,,,BUY,USD,1,1,1583663
D#1702649,XAUUSD,100,288230376152569053,288230376152134425,288230376155515183,288230376155512875,311,2026-05-29T01:05:40.000Z,2026-05-29T01:10:51.000Z,-209.2,207.79999999999998,-216.2,-7,0,0.2,4500.24,4510.92,,,SELL,USD,1,1,1583663
D#1702393,XAUUSD,100,288230376152569069,288230376152134774,288230376155515232,288230376155514994,25,2026-05-29T01:10:32.000Z,2026-05-29T01:10:57.000Z,0.72,-0.79,0.36,-0.36,0,0.01,4510.57,4510.07,,,SELL,USD,1,1,1583663
D#1702691,XAUUSD,100,288230376152569126,288230376152134805,288230376155515429,288230376155515204,32,2026-05-29T01:10:54.000Z,2026-05-29T01:11:26.000Z,9.6,-10.65,4.34,-5.26,0,0.15,4509.96,4510.38,,,BUY,USD,1,1,1583663
D#1702679,XAUUSD,100,288230376152569196,288230376152134344,288230376155512809,288230376155512325,492,2026-05-29T01:04:18.000Z,2026-05-29T01:12:30.000Z,101.8,-102.5,98.3,-3.5,0,0.1,4501.28,4511.24,4496,4511.43,BUY,USD,1,1,1583663
D#1671064,XAUUSD,100,288230376152569276,288230376152134655,288230376155516126,288230376155514310,256,2026-05-29T01:09:11.000Z,2026-05-29T01:13:27.000Z,-198.99,196.68,-210.55,-11.56,0,0.33,4505.89,4512.14,,,SELL,USD,1,1,1583663
D#1671064,XAUUSD,100,288230376152569327,288230376152134901,288230376155516254,288230376155516185,8,2026-05-29T01:13:33.000Z,2026-05-29T01:13:41.000Z,4.2,-7.140000000000001,-10.5,-14.7,0,0.42,4513.2,4513.32,,,SELL,USD,1,1,1583663
D#1702424,XAUUSD,100,288230376152569409,288230376152134882,288230376155516053,288230376155515920,86,2026-05-29T01:13:18.000Z,2026-05-29T01:14:44.000Z,-37.6,36.2,-44.6,-7,0,0.2,4511.93,4514.03,4514,4464,SELL,USD,1,1,1583663
D#1702695,XAUUSD,100,288230376152569437,288230376152134856,288230376155516670,288230376155515772,141,2026-05-29T01:12:30.000Z,2026-05-29T01:14:51.000Z,112.23,-114.26,102.07,-10.16,0,0.29,4511.43,4515.08,,,BUY,USD,1,1,1583663
D#1702393,XAUUSD,100,288230376152569452,288230376152134955,288230376155516717,288230376155516629,14,2026-05-29T01:14:44.000Z,2026-05-29T01:14:58.000Z,43.2,-46.56,26.4,-16.8,0,0.48,4514.04,4514.72,,,BUY,USD,1,1,1583663
D#1702695,XAUUSD,100,288230376152569478,288230376152134970,288230376155516804,288230376155516766,7,2026-05-29T01:15:07.000Z,2026-05-29T01:15:14.000Z,-2,1.2999999999999998,-5.5,-3.5,0,0.1,4514.93,4515.35,,,SELL,USD,1,1,1583663
D#1702340,XAUUSD,100,288230376152569491,288230376152134880,288230376155516829,288230376155516039,121,2026-05-29T01:13:16.000Z,2026-05-29T01:15:17.000Z,-4.52,4.449999999999999,-4.88,-0.36,0,0.01,4511.39,4516.13,,,SELL,USD,1,1,1583663
D#1702679,XAUUSD,100,288230376152569557,288230376152134890,288230376155516307,288230376155516103,116,2026-05-29T01:13:25.000Z,2026-05-29T01:15:21.000Z,47.52,-48.150000000000006,44.36,-3.16,0,0.09,4512.39,4517.45,4509.65,4517.44,BUY,USD,1,1,1583663
D#1671057,XAUUSD,100,288230376152569619,288230376152134597,288230376155517090,288230376155514065,423,2026-05-29T01:08:46.000Z,2026-05-29T01:15:49.000Z,108.5,-109.2,105.0,-3.5,0,0.1,4504.12,4514.75,,,BUY,USD,1,1,1583663
D#1670976,XAUUSD,100,288230376152569666,288230376152134838,288230376155517300,288230376155515520,280,2026-05-29T01:11:43.000Z,2026-05-29T01:16:23.000Z,60.1,-60.800000000000004,56.6,-3.5,0,0.1,4510.84,4516.63,4512.06,4518.47,BUY,USD,1,1,1583663
D#1702349,XAUUSD,100,288230376152569855,288230376152134898,288230376155516159,288230376155516128,314,2026-05-29T01:13:31.000Z,2026-05-29T01:18:45.000Z,-36.45,36.1,-38.21,-1.76,0,0.05,4513.1,4520.61,4520,4493,SELL,USD,1,1,1583663
D#1614603,XAUUSD,100,288230376152569841,288230376152134990,288230376155517348,288230376155516894,203,2026-05-29T01:15:22.000Z,2026-05-29T01:18:45.000Z,-45.3,44.25,-50.56,-5.26,0,0.15,4517.2,4520.44,4518.99,4509.57,SELL,USD,1,1,1583663
D#1702695,XAUUSD,100,288230376152569838,288230376152134992,288230376155518088,288230376155516915,200,2026-05-29T01:15:25.000Z,2026-05-29T01:18:45.000Z,202.5,-206.0,185.0,-17.5,0,0.5,4516.4,4520.23,,,BUY,USD,1,1,1583663
D#1702561,XAUUSD,100,288230376152569899,288230376152134933,288230376155518130,288230376155516451,279,2026-05-29T01:14:12.000Z,2026-05-29T01:18:51.000Z,69.5,-70.2,66.0,-3.5,0,0.1,4512.7,4519.43,,,BUY,USD,1,1,1583663
D#1670949,XAUUSD,100,288230376152570107,288230376152135017,288230376155519162,288230376155517109,359,2026-05-29T01:15:51.000Z,2026-05-29T01:21:50.000Z,-133.2,130.39999999999998,-147.2,-14,0,0.4,4514.82,4518.37,,,SELL,USD,1,1,1583663
D#1702393,XAUUSD,100,288230376152570109,288230376152134973,288230376155519165,288230376155516779,402,2026-05-29T01:15:09.000Z,2026-05-29T01:21:51.000Z,-136.32,132.95999999999998,-153.12,-16.8,0,0.48,4515.26,4518.32,,,SELL,USD,1,1,1583663
D#1702524,XAUUSD,100,288230376152570139,288230376152135215,288230376155519344,288230376155518847,89,2026-05-29T01:20:55.000Z,2026-05-29T01:22:24.000Z,-0.49,0.42,-0.85,-0.36,0,0.01,4518.89,4518.18,,,BUY,USD,1,1,1583663
D#1702477,XAUUSD,100,288230376152570280,288230376152135143,288230376155518660,288230376155518213,318,2026-05-29T01:19:03.000Z,2026-05-29T01:24:21.000Z,-68.25,67.2,-73.51,-5.26,0,0.15,4519.01,4514.24,4514.89,4526.26,BUY,USD,1,1,1583663
D#1702524,XAUUSD,100,288230376152570279,288230376152135274,288230376155519815,288230376155519405,109,2026-05-29T01:22:32.000Z,2026-05-29T01:24:21.000Z,-31.5,30.8,-35.0,-3.5,0,0.1,4517.61,4514.24,4515.07,,BUY,USD,1,1,1583663
D#1702691,XAUUSD,100,288230376152570283,288230376152135071,288230376155518047,288230376155517592,430,2026-05-29T01:17:12.000Z,2026-05-29T01:24:22.000Z,-38.4,37.35,-43.66,-5.26,0,0.15,4517.04,4514.26,4514.47,4527.3,BUY,USD,1,1,1583663
D#1702596,XAUUSD,100,288230376152570372,288230376152135009,288230376155520215,288230376155517031,544,2026-05-29T01:15:41.000Z,2026-05-29T01:24:45.000Z,6,-6.28,4.6,-1.4,0,0.04,4515.39,4514.11,,,SELL,USD,1,1,1583663
D#1702657,XAUUSD,100,288230376152570378,288230376152134959,288230376155520247,288230376155516704,595,2026-05-29T01:14:56.000Z,2026-05-29T01:24:51.000Z,1.81,-1.8800000000000001,1.45,-0.36,0,0.01,4514.87,4513.28,,4511,SELL,USD,1,1,1583663
D#1702340,XAUUSD,100,288230376152570407,288230376152135117,288230376155520348,288230376155517309,391,2026-05-29T01:18:38.000Z,2026-05-29T01:25:09.000Z,20.6,-20.950000000000003,18.84,-1.76,0,0.05,4517.24,4513.34,4523.6,,SELL,USD,1,1,1583663
D#1614603,XAUUSD,100,288230376152570471,288230376152135164,288230376155520536,288230376155518346,369,2026-05-29T01:19:29.000Z,2026-05-29T01:25:38.000Z,102.6,-103.64999999999999,97.34,-5.26,0,0.15,4519.36,4512.74,4521.12,4511.6,SELL,USD,1,1,1583663
D#1702679,XAUUSD,100,288230376152570497,288230376152135289,288230376155520669,288230376155519483,192,2026-05-29T01:22:49.000Z,2026-05-29T01:26:01.000Z,59.4,-60.03,56.24,-3.16,0,0.09,4516.64,4510.26,4521.1,,SELL,USD,1,1,1583663
D#1702372,XAUUSD,100,288230376152570527,288230376152134501,288230376155520872,288230376155513450,1168,2026-05-29T01:07:10.000Z,2026-05-29T01:26:38.000Z,200.8,-202.20000000000002,193.8,-7,0,0.2,4501.19,4511.01,,,BUY,USD,1,1,1583663
D#1670973,XAUUSD,100,288230376152570586,288230376152134876,288230376155521084,288230376155515989,846,2026-05-29T01:13:08.000Z,2026-05-29T01:27:14.000Z,50.8,-52.199999999999996,43.8,-7,0,0.2,4511.01,4508.69,,,SELL,USD,1,1,1583663
D#1702524,XAUUSD,100,288230376152570692,288230376152135477,288230376155521460,288230376155520901,95,2026-05-29T01:26:42.000Z,2026-05-29T01:28:17.000Z,-17.3,16.6,-20.8,-3.5,0,0.1,4509.57,4507.62,,,BUY,USD,1,1,1583663
D#1702702,XAUUSD,100,288230376152570701,288230376152135131,288230376155521482,288230376155518115,572,2026-05-29T01:18:48.000Z,2026-05-29T01:28:20.000Z,-121.1,120.39999999999999,-124.6,-3.5,0,0.1,4520.22,4507.89,,,BUY,USD,1,1,1583663
D#1670976,XAUUSD,100,288230376152570727,288230376152135103,288230376155518610,288230376155517891,623,2026-05-29T01:18:11.000Z,2026-05-29T01:28:34.000Z,88.7,-89.4,85.2,-3.5,0,0.1,4515.65,4507,4523.99,4506.95,SELL,USD,1,1,1583663
D#1702424,XAUUSD,100,288230376152570736,288230376152134967,288230376155521598,288230376155516758,814,2026-05-29T01:15:06.000Z,2026-05-29T01:28:40.000Z,-159.6,158.2,-166.6,-7,0,0.2,4515.03,4506.83,,4530,BUY,USD,1,1,1583663
D#1670884,XAUUSD,100,288230376152570788,288230376152135503,288230376155521169,288230376155521166,119,2026-05-29T01:27:30.000Z,2026-05-29T01:29:29.000Z,-114,110.5,-131.5,-17.5,0,0.5,4508.75,4506.25,4506.32,4518.73,BUY,USD,1,1,1583663
D#1702372,XAUUSD,100,288230376152570810,288230376152135555,288230376155521878,288230376155521544,64,2026-05-29T01:28:31.000Z,2026-05-29T01:29:35.000Z,21,-22.4,14.0,-7,0,0.2,4507.2,4506.37,,,SELL,USD,1,1,1583663
D#1614603,XAUUSD,100,288230376152570861,288230376152135541,288230376155521631,288230376155521415,115,2026-05-29T01:28:09.000Z,2026-05-29T01:30:04.000Z,-48.6,47.550000000000004,-53.86,-5.26,0,0.15,4508.31,4504.85,4504.94,4516.07,BUY,USD,1,1,1583663
D#1702508,XAUUSD,100,288230376152570879,288230376152135599,288230376155521954,288230376155521953,18,2026-05-29T01:29:50.000Z,2026-05-29T01:30:08.000Z,-23.4,22.7,-26.9,-3.5,0,0.1,4506.36,4503.8,4503.88,,BUY,USD,1,1,1583663
