accountId,instrument,lotSize,closeTradeId,positionId,closeOrderId,openOrderId,durationSec,openDateTime,closeDateTime,profit,reverseProfit,netProfit,commission,swap,amount,openPrice,closePrice,slPrice,tpPrice,side,currency,openTradeCrossPrice,closeTradeCrossPrice,userGroupId
D#1702385,XAUUSD,100,288230376153072391,288230376152383341,288230376157700626,288230376157700424,66,2026-06-05T01:02:11.000Z,2026-06-05T01:03:17.000Z,123.5,-127.0,106.0,-17.5,0,0.5,4459.71,4461.96,,4461.93,BUY,USD,1,1,1583663
D#1702482,XAUUSD,100,288230376153072521,288230376152383192,288230376157699528,288230376157699527,207,2026-06-05T01:00:29.000Z,2026-06-05T01:03:56.000Z,101.9,-102.60000000000001,98.4,-3.5,0,0.1,4454.42,4464.39,4453.31,4464.32,BUY,USD,1,1,1583663
D#1702350,XAUUSD,100,288230376153072592,288230376152383396,288230376157701269,288230376157700871,56,2026-06-05T01:03:16.000Z,2026-06-05T01:04:12.000Z,86.1,-87.14999999999999,80.84,-5.26,0,0.15,4461.29,4466.81,4456.31,4466.45,BUY,USD,1,1,1583663
D#1670980,XAUUSD,100,288230376153072665,288230376152383188,288230376157701545,288230376157699498,234,2026-06-05T01:00:26.000Z,2026-06-05T01:04:20.000Z,-127.2,126.5,-130.7,-3.5,0,0.1,4453.11,4466.05,,,SELL,USD,1,1,1583663
D#1702742,XAUUSD,100,288230376153072670,288230376152383366,288230376157701567,288230376157700703,89,2026-06-05T01:02:53.000Z,2026-06-05T01:04:22.000Z,-233.2,230.39999999999998,-247.2,-14,0,0.4,4460.47,4466.52,4467.31,4452.7,SELL,USD,1,1,1583663
D#1702385,XAUUSD,100,288230376153072802,288230376152383471,288230376157701646,288230376157701360,58,2026-06-05T01:04:09.000Z,2026-06-05T01:05:07.000Z,79.5,-83.0,62.0,-17.5,0,0.5,4466.18,4467.55,,4467.65,BUY,USD,1,1,1583663
D#1702350,XAUUSD,100,288230376153072813,288230376152383500,288230376157701834,288230376157701579,45,2026-06-05T01:04:24.000Z,2026-06-05T01:05:09.000Z,21.9,-22.95,16.64,-5.26,0,0.15,4466.81,4468.05,,4467.94,BUY,USD,1,1,1583663
D#1702350,XAUUSD,100,288230376153073270,288230376152383660,288230376157703737,288230376157702414,195,2026-06-05T01:05:48.000Z,2026-06-05T01:09:03.000Z,-53.85,52.800000000000004,-59.11,-5.26,0,0.15,4469.03,4465.22,,4468.28,BUY,USD,1,1,1583663
D#1671065,XAUUSD,100,288230376153073398,288230376152383775,288230376157704565,288230376157703499,175,2026-06-05T01:08:23.000Z,2026-06-05T01:11:18.000Z,18.7,-19.4,15.2,-3.5,0,0.1,4464.89,4463.24,,,SELL,USD,1,1,1583663
D#1702581,XAUUSD,100,288230376153073440,288230376152383817,288230376157704675,288230376157704051,101,2026-06-05T01:09:54.000Z,2026-06-05T01:11:35.000Z,102.3,-104.39999999999999,91.8,-10.5,0,0.3,4465.69,4462.5,,,SELL,USD,1,1,1583663
D#1702350,XAUUSD,100,288230376153073484,288230376152383797,288230376157704955,288230376157703753,205,2026-06-05T01:09:05.000Z,2026-06-05T01:12:30.000Z,43.5,-44.55,38.24,-5.26,0,0.15,4465.36,4462.68,4469.9,4459.64,SELL,USD,1,1,1583663
