accountId,instrument,lotSize,closeTradeId,positionId,closeOrderId,openOrderId,durationSec,openDateTime,closeDateTime,profit,reverseProfit,netProfit,commission,swap,amount,openPrice,closePrice,slPrice,tpPrice,side,currency,openTradeCrossPrice,closeTradeCrossPrice,userGroupId
D#1670918,XAUUSD,100,7349874591907534935,7349874591887401988,7349874591976151023,7349874591976150670,39,2026-04-28T01:00:10.000Z,2026-04-28T01:00:49.000Z,10.6,-10.95,8.84,-1.76,0,0.05,4690.66,4688.76,4694.24,4683.44,SELL,USD,1,1,1583663
D#1671050,XAUUSD,100,7349874591907535126,7349874591887402013,7349874591976151173,7349874591976150881,73,2026-04-28T01:00:31.000Z,2026-04-28T01:01:44.000Z,-37.8,36.75,-43.06,-5.26,0,0.15,4689.36,4686.62,4686.79,4696.3,BUY,USD,1,1,1583663
D#1702522,XAUUSD,100,7349874591907535182,7349874591887402026,7349874591976151479,7349874591976150979,64,2026-04-28T01:00:43.000Z,2026-04-28T01:01:47.000Z,32.34,-33.11000000000001,28.48,-3.86,0,0.11,4689.08,4686.36,,4686,SELL,USD,1,1,1583663
D#1670918,XAUUSD,100,7349874591907535205,7349874591887402039,7349874591976151768,7349874591976151083,55,2026-04-28T01:00:57.000Z,2026-04-28T01:01:52.000Z,31.25,-33.0,22.49,-8.76,0,0.25,4688.27,4687.24,4692,4684.68,SELL,USD,1,1,1583663
D#1671050,XAUUSD,100,7349874591907535287,7349874591887402118,7349874591976151953,7349874591976151748,43,2026-04-28T01:01:50.000Z,2026-04-28T01:02:33.000Z,-13.35,12.299999999999999,-18.61,-5.26,0,0.15,4686.52,4685.41,4685.36,4693.59,BUY,USD,1,1,1583663
D#1702339,XAUUSD,100,7349874591907535339,7349874591887402034,7349874591976152170,7349874591976151035,114,2026-04-28T01:00:51.000Z,2026-04-28T01:02:45.000Z,75.8,-77.2,68.8,-7,0,0.2,4688.67,4685.1,,,SELL,USD,1,1,1583663
D#1670918,XAUUSD,100,7349874591907535499,7349874591887402139,7349874591976152076,7349874591976151869,176,2026-04-28T01:02:05.000Z,2026-04-28T01:05:01.000Z,59.25,-61.0,50.49,-8.76,0,0.25,4687.65,4689.8,4682.75,4689.92,BUY,USD,1,1,1583663
D#1645749,XAUUSD,100,7349874591907535918,7349874591887402419,7349874591976155022,7349874591976154510,134,2026-04-28T01:10:07.000Z,2026-04-28T01:12:21.000Z,-29.6,26.8,-43.6,-14,0,0.4,4688.89,4687.93,4688.16,4691.56,BUY,USD,1,1,1583663
D#1591594,XAUUSD,100,7349874591907536046,7349874591887402395,7349874591976154387,7349874591976154260,356,2026-04-28T01:09:21.000Z,2026-04-28T01:15:17.000Z,-18,17.3,-21.5,-3.5,0,0.1,4689.06,4687.04,4687.39,4693.88,BUY,USD,1,1,1583663
D#1671050,XAUUSD,100,7349874591907536045,7349874591887402528,7349874591976155670,7349874591976155531,100,2026-04-28T01:13:37.000Z,2026-04-28T01:15:17.000Z,-46.6,45.2,-53.6,-7,0,0.2,4689.59,4687.04,4687.11,4694.93,BUY,USD,1,1,1583663
D#1670918,XAUUSD,100,7349874591907536078,7349874591887402380,7349874591976154171,7349874591976154094,411,2026-04-28T01:08:46.000Z,2026-04-28T01:15:37.000Z,-109.5,107.75,-118.26,-8.76,0,0.25,4690.44,4685.84,4686.18,4693.64,BUY,USD,1,1,1583663
D#1591594,XAUUSD,100,7349874591907536247,7349874591887402688,7349874591976156916,7349874591976156854,13,2026-04-28T01:18:02.000Z,2026-04-28T01:18:15.000Z,3.1,-3.8000000000000003,-0.4,-3.5,0,0.1,4688.36,4688.45,,,BUY,USD,1,1,1583663
D#1591594,XAUUSD,100,7349874591907536404,7349874591887402751,7349874591976157559,7349874591976157404,33,2026-04-28T01:20:05.000Z,2026-04-28T01:20:38.000Z,-22.3,21.6,-25.8,-3.5,0,0.1,4689.02,4686.57,4687.05,4690.98,BUY,USD,1,1,1583663
D#1645749,XAUUSD,100,7349874591907536406,7349874591887402769,7349874591976157522,7349874591976157399,13,2026-04-28T01:20:26.000Z,2026-04-28T01:20:39.000Z,-35.6,32.800000000000004,-49.6,-14,0,0.4,4687.58,4686.47,4686.61,4690.44,BUY,USD,1,1,1583663
D#1702346,XAUUSD,100,7349874591907536462,7349874591887402173,7349874591976157808,7349874591976152146,1116,2026-04-28T01:02:41.000Z,2026-04-28T01:21:17.000Z,-90.2,88.8,-97.2,-7,0,0.2,4684.72,4689.45,,4680.33,SELL,USD,1,1,1583663
D#1591594,XAUUSD,100,7349874591907536465,7349874591887402784,7349874591976157774,7349874591976157649,33,2026-04-28T01:20:45.000Z,2026-04-28T01:21:18.000Z,30.4,-31.099999999999998,26.9,-3.5,0,0.1,4686.85,4689.67,4687.09,4689.74,BUY,USD,1,1,1583663
D#1645749,XAUUSD,100,7349874591907536476,7349874591887402795,7349874591976157811,7349874591976157720,19,2026-04-28T01:21:01.000Z,2026-04-28T01:21:20.000Z,102,-104.8,88.0,-14,0,0.4,4687.74,4690.07,,4690.1,BUY,USD,1,1,1583663
D#1591594,XAUUSD,100,7349874591907536560,7349874591887402841,7349874591976158136,7349874591976157974,28,2026-04-28T01:21:37.000Z,2026-04-28T01:22:05.000Z,4.6,-5.3,1.1,-3.5,0,0.1,4690.1,4690.34,,,BUY,USD,1,1,1583663
D#1670926,XAUUSD,100,7349874591907536629,7349874591887402888,7349874591976158564,7349874591976158495,15,2026-04-28T01:23:18.000Z,2026-04-28T01:23:33.000Z,0.26,-0.4,-0.44,-0.7,0,0.02,4690.12,4690.03,,,BUY,USD,1,1,1583663
D#1671050,XAUUSD,100,7349874591907536670,7349874591887402609,7349874591976156334,7349874591976156217,535,2026-04-28T01:15:48.000Z,2026-04-28T01:24:43.000Z,55.2,-56.6,48.2,-7,0,0.2,4686.42,4688.96,4689.08,4691.81,BUY,USD,1,1,1583663
D#1645749,XAUUSD,100,7349874591907536753,7349874591887402913,7349874591976159186,7349874591976158381,81,2026-04-28T01:24:44.000Z,2026-04-28T01:26:05.000Z,23.6,-26.400000000000002,9.6,-14,0,0.4,4688.39,4688.76,4688.69,4690.53,BUY,USD,1,1,1583663
D#1670884,XAUUSD,100,7349874591907536775,7349874591887402787,7349874591976159287,7349874591976157664,342,2026-04-28T01:20:48.000Z,2026-04-28T01:26:30.000Z,14.7,-15.049999999999999,12.94,-1.76,0,0.05,4686.9,4689.62,,,BUY,USD,1,1,1583663
D#1591594,XAUUSD,100,7349874591907536979,7349874591887402870,7349874591976158479,7349874591976158335,461,2026-04-28T01:22:42.000Z,2026-04-28T01:30:23.000Z,-27.5,26.8,-31.0,-3.5,0,0.1,4689.54,4686.57,4686.89,4694.42,BUY,USD,1,1,1583663
D#1702678,XAUUSD,100,7349874591907536984,7349874591887402765,7349874591976158074,7349874591976157504,606,2026-04-28T01:20:22.000Z,2026-04-28T01:30:28.000Z,-40.4,39.0,-47.4,-7,0,0.2,4688.3,4686.06,4686.2,4693.31,BUY,USD,1,1,1583663
D#1702738,XAUUSD,100,7349874591907537075,7349874591887402833,7349874591976160639,7349874591976157928,625,2026-04-28T01:21:31.000Z,2026-04-28T01:31:56.000Z,143.1,-145.2,132.6,-10.5,0,0.3,4690.56,4686.01,,,SELL,USD,1,1,1583663
D#1591594,XAUUSD,100,7349874591907537076,7349874591887403094,7349874591976160289,7349874591976160220,86,2026-04-28T01:30:33.000Z,2026-04-28T01:31:59.000Z,-5,4.3,-8.5,-3.5,0,0.1,4686.16,4685.44,4685.51,4692.16,BUY,USD,1,1,1583663
D#1702723,XAUUSD,100,7349874591907537080,7349874591887402374,7349874591976155162,7349874591976154006,1406,2026-04-28T01:08:34.000Z,2026-04-28T01:32:00.000Z,103.6,-105.0,96.6,-7,0,0.2,4690.42,4685.46,4694.37,4685.36,SELL,USD,1,1,1583663
D#1702727,XAUUSD,100,7349874591907537079,7349874591887402849,7349874591976158497,7349874591976158079,606,2026-04-28T01:21:54.000Z,2026-04-28T01:32:00.000Z,102.8,-104.2,95.8,-7,0,0.2,4690.38,4685.46,4692.34,4685.44,SELL,USD,1,1,1583663
D#1702346,XAUUSD,100,7349874591907537106,7349874591887402822,7349874591976160711,7349874591976157854,648,2026-04-28T01:21:22.000Z,2026-04-28T01:32:10.000Z,-110.8,109.39999999999999,-117.8,-7,0,0.2,4690.47,4684.71,,4695.86,BUY,USD,1,1,1583663
