accountId,instrument,lotSize,closeTradeId,positionId,closeOrderId,openOrderId,durationSec,openDateTime,closeDateTime,profit,reverseProfit,netProfit,commission,swap,amount,openPrice,closePrice,slPrice,tpPrice,side,currency,openTradeCrossPrice,closeTradeCrossPrice,userGroupId
D#1702471,XAUUSD,100,7349874591904328399,7349874591885824677,7349874591965595745,7349874591965595662,25,2026-03-03T01:02:45.000Z,2026-03-03T01:03:10.000Z,0.69,-0.8999999999999999,-0.37,-1.06,0,0.03,5358.65,5358.66,,,BUY,USD,1,1,1583663
D#1671064,XAUUSD,100,7349874591904329140,7349874591885825006,7349874591965597415,7349874591965597321,47,2026-03-03T01:17:10.000Z,2026-03-03T01:17:57.000Z,-3.76,3.69,-4.12,-0.36,0,0.01,5371.37,5367.39,,5371.61,BUY,USD,1,1,1583663
D#1671064,XAUUSD,100,7349874591904329318,7349874591885825035,7349874591965597724,7349874591965597470,157,2026-03-03T01:18:43.000Z,2026-03-03T01:21:20.000Z,-202.5,200.4,-213,-10.5,0,0.3,5369.99,5376.96,,5369.75,SELL,USD,1,1,1583663
D#1702742,XAUUSD,100,7349874591904329391,7349874591885824959,7349874591965597389,7349874591965597147,427,2026-03-03T01:15:45.000Z,2026-03-03T01:22:52.000Z,88.44,-89.28,84.24,-4.2,0,0.12,5371.69,5378.84,,5378.95,BUY,USD,1,1,1583663
D#1702495,XAUUSD,100,7349874591904329458,7349874591885824762,7349874591965596563,7349874591965596059,1103,2026-03-03T01:05:40.000Z,2026-03-03T01:24:03.000Z,67.16,-67.44,65.76,-1.4,0,0.04,5363,5379.57,5347.56,5379.7,BUY,USD,1,1,1583663
D#1702587,XAUUSD,100,7349874591904329486,7349874591885824996,7349874591965597631,7349874591965597306,446,2026-03-03T01:17:04.000Z,2026-03-03T01:24:30.000Z,45.54,-46.17,42.38,-3.16,0,0.09,5372.21,5377.05,5377.28,5383.19,BUY,USD,1,1,1583663
D#1702479,XAUUSD,100,7349874591904329552,7349874591885825196,7349874591965598396,7349874591965598393,9,2026-03-03T01:26:04.000Z,2026-03-03T01:26:13.000Z,-5.3,4.6,-8.8,-3.5,0,0.1,5379.56,5378.81,,,BUY,USD,1,1,1583663
D#1671050,XAUUSD,100,7349874591904329566,7349874591885825192,7349874591965598405,7349874591965598387,32,2026-03-03T01:25:58.000Z,2026-03-03T01:26:30.000Z,-2.15,2.08,-2.51,-0.36,0,0.01,5379.07,5376.7,5377.01,5384.81,BUY,USD,1,1,1583663
D#1702719,XAUUSD,100,7349874591904329662,7349874591885825215,7349874591965598623,7349874591965598467,120,2026-03-03T01:27:03.000Z,2026-03-03T01:29:03.000Z,-35.9,35.199999999999996,-39.4,-3.5,0,0.1,5375.41,5379.22,,,SELL,USD,1,1,1583663
D#1671050,XAUUSD,100,7349874591904329728,7349874591885825219,7349874591965598503,7349874591965598485,179,2026-03-03T01:27:19.000Z,2026-03-03T01:30:18.000Z,-2.23,2.16,-2.59,-0.36,0,0.01,5377.21,5374.76,5374.96,5386.1,BUY,USD,1,1,1583663
D#1645749,XAUUSD,100,7349874591904329884,7349874591885825172,7349874591965599242,7349874591965598300,502,2026-03-03T01:24:49.000Z,2026-03-03T01:33:11.000Z,44.7,-45.75,39.44,-5.26,0,0.15,5377.53,5374.77,,,SELL,USD,1,1,1583663
D#1670938,XAUUSD,100,7349874591904329902,7349874591885825356,7349874591965599247,7349874591965599155,68,2026-03-03T01:32:26.000Z,2026-03-03T01:33:34.000Z,-50.6,49.9,-54.1,-3.5,0,0.1,5372.15,5377.43,5377.19,5364.92,SELL,USD,1,1,1583663
D#1702587,XAUUSD,100,7349874591904329978,7349874591885825368,7349874591965599199,7349874591965599198,185,2026-03-03T01:32:42.000Z,2026-03-03T01:35:47.000Z,2.16,-2.79,-1,-3.16,0,0.09,5372.3,5372.32,5372.41,5383.45,BUY,USD,1,1,1583663
D#1670938,XAUUSD,100,7349874591904330064,7349874591885825413,7349874591965599650,7349874591965599403,177,2026-03-03T01:35:07.000Z,2026-03-03T01:38:04.000Z,50.7,-51.400000000000006,47.2,-3.5,0,0.1,5374.52,5369.67,,5368.02,SELL,USD,1,1,1583663
D#1670882,XAUUSD,100,7349874591904330070,7349874591885824914,7349874591965599658,7349874591965596935,1423,2026-03-03T01:14:28.000Z,2026-03-03T01:38:11.000Z,5.35,-5.42,4.99,-0.36,0,0.01,5366.13,5371.26,,,BUY,USD,1,1,1583663
D#1702506,XAUUSD,100,7349874591904330092,7349874591885825321,7349874591965599712,7349874591965598818,476,2026-03-03T01:30:57.000Z,2026-03-03T01:38:53.000Z,22.7,-23.4,19.2,-3.5,0,0.1,5372.93,5370.88,,,SELL,USD,1,1,1583663
D#1702506,XAUUSD,100,7349874591904330159,7349874591885825520,7349874591965599898,7349874591965599894,5,2026-03-03T01:41:50.000Z,2026-03-03T01:41:55.000Z,9.9,-10.6,6.4,-3.5,0,0.1,5371.74,5372.51,,,BUY,USD,1,1,1583663
D#1702479,XAUUSD,100,7349874591904330177,7349874591885825202,7349874591965598565,7349874591965598418,956,2026-03-03T01:26:22.000Z,2026-03-03T01:42:18.000Z,-106.6,105.89999999999999,-110.1,-3.5,0,0.1,5378.79,5367.91,5368.16,,BUY,USD,1,1,1583663
D#1702613,XAUUSD,100,7349874591904330176,7349874591885825495,7349874591965599808,7349874591965599783,143,2026-03-03T01:39:55.000Z,2026-03-03T01:42:18.000Z,-147,145.04,-156.8,-9.8,0,0.28,5373.39,5367.92,5368.5,5377.09,BUY,USD,1,1,1583663
D#1671066,XAUUSD,100,7349874591904330188,7349874591885825517,7349874591965599954,7349874591965599869,79,2026-03-03T01:41:25.000Z,2026-03-03T01:42:44.000Z,-54,53.3,-57.5,-3.5,0,0.1,5372.95,5367.33,,,BUY,USD,1,1,1583663
D#1702613,XAUUSD,100,7349874591904330195,7349874591885825529,7349874591965599962,7349874591965599943,23,2026-03-03T01:42:27.000Z,2026-03-03T01:42:50.000Z,-75.04,73.08000000000001,-84.84,-9.8,0,0.28,5369.91,5367.01,,,BUY,USD,1,1,1583663
D#1702711,XAUUSD,100,7349874591904330202,7349874591885825212,7349874591965598473,7349874591965598459,966,2026-03-03T01:26:50.000Z,2026-03-03T01:42:56.000Z,-89.9,89.2,-93.4,-3.5,0,0.1,5375.95,5366.74,5366.82,5384.16,BUY,USD,1,1,1583663
D#1589407,XAUUSD,100,7349874591904330210,7349874591885825255,7349874591965599975,7349874591965598622,839,2026-03-03T01:29:02.000Z,2026-03-03T01:43:01.000Z,-61.1,60.75,-62.86,-1.76,0,0.05,5379.13,5366.69,,5394.61,BUY,USD,1,1,1583663
D#1702397,XAUUSD,100,7349874591904330226,7349874591885825540,7349874591965599997,7349874591965599986,14,2026-03-03T01:43:11.000Z,2026-03-03T01:43:25.000Z,2,-2.56,-0.8,-2.8,0,0.08,5366.93,5366.9,,,SELL,USD,1,1,1583663
D#1702719,XAUUSD,100,7349874591904330234,7349874591885825317,7349874591965599098,7349874591965598795,766,2026-03-03T01:30:47.000Z,2026-03-03T01:43:33.000Z,84.4,-85.10000000000001,80.9,-3.5,0,0.1,5373.42,5365.2,,5365.05,SELL,USD,1,1,1583663
D#1702587,XAUUSD,100,7349874591904330287,7349874591885825514,7349874591965599949,7349874591965599857,207,2026-03-03T01:41:08.000Z,2026-03-03T01:44:35.000Z,47.07,-47.7,43.91,-3.16,0,0.09,5369.74,5364.73,5369.7,5364.69,SELL,USD,1,1,1583663
D#1671066,XAUUSD,100,7349874591904330317,7349874591885825533,7349874591965599995,7349874591965599966,124,2026-03-03T01:42:56.000Z,2026-03-03T01:45:00.000Z,-40.8,40.099999999999994,-44.3,-3.5,0,0.1,5366.96,5362.66,5363.47,5399.08,BUY,USD,1,1,1583663
D#1702427,XAUUSD,100,7349874591904330341,7349874591885825210,7349874591965600195,7349874591965598454,1103,2026-03-03T01:26:47.000Z,2026-03-03T01:45:10.000Z,-178.95,177.89999999999998,-184.21,-5.26,0,0.15,5376.11,5363.96,,5382.5,BUY,USD,1,1,1583663
D#1671066,XAUUSD,100,7349874591904330372,7349874591885825594,7349874591965600248,7349874591965600175,74,2026-03-03T01:45:06.000Z,2026-03-03T01:46:20.000Z,-16.7,16.0,-20.2,-3.5,0,0.1,5363.62,5361.73,5361.88,5399.19,BUY,USD,1,1,1583663
