accountId,instrument,lotSize,closeTradeId,positionId,closeOrderId,openOrderId,durationSec,openDateTime,closeDateTime,profit,reverseProfit,netProfit,commission,swap,amount,openPrice,closePrice,slPrice,tpPrice,side,currency,openTradeCrossPrice,closeTradeCrossPrice,userGroupId
D#1702555,XAUUSD,100,7349874591905152700,7349874591886229893,7349874591967609203,7349874591967608960,109,2026-03-17T01:01:28.000Z,2026-03-17T01:03:17.000Z,-23.65,23.299999999999997,-25.41,-1.76,0,0.05,5003.59,4998.64,,,BUY,USD,1,1,1583663
D#1702697,XAUUSD,100,7349874591905152711,7349874591886229885,7349874591967609224,7349874591967608904,128,2026-03-17T01:01:14.000Z,2026-03-17T01:03:22.000Z,-46.7,46.0,-50.2,-3.5,0,0.1,5004.4,4999.51,,5015.46,BUY,USD,1,1,1583663
D#1702666,XAUUSD,100,7349874591905152835,7349874591886229855,7349874591967609370,7349874591967608789,210,2026-03-17T01:00:26.000Z,2026-03-17T01:03:56.000Z,-68.64,67.8,-72.84,-4.2,0,0.12,5001.35,4995.41,4995.52,5016.24,BUY,USD,1,1,1583663
D#1702666,XAUUSD,100,7349874591905152857,7349874591886230016,7349874591967609418,7349874591967609385,9,2026-03-17T01:03:59.000Z,2026-03-17T01:04:08.000Z,-48.23,47.32,-52.79,-4.56,0,0.13,4996.44,5000.37,,,SELL,USD,1,1,1583663
D#1702697,XAUUSD,100,7349874591905152940,7349874591886229969,7349874591967609578,7349874591967609233,106,2026-03-17T01:03:25.000Z,2026-03-17T01:05:11.000Z,-41.1,40.4,-44.6,-3.5,0,0.1,4999.88,5004.21,,,SELL,USD,1,1,1583663
D#1702555,XAUUSD,100,7349874591905153001,7349874591886230038,7349874591967609751,7349874591967609512,117,2026-03-17T01:04:44.000Z,2026-03-17T01:06:41.000Z,9.4,-10.8,2.4,-7,0,0.2,5002.79,5003.04,5002.96,,BUY,USD,1,1,1583663
D#1702575,XAUUSD,100,7349874591905153160,7349874591886229974,7349874591967610058,7349874591967609250,365,2026-03-17T01:03:36.000Z,2026-03-17T01:09:41.000Z,-194.2,192.79999999999998,-201.2,-7,0,0.2,4998.55,5008.48,,,SELL,USD,1,1,1583663
D#1702381,XAUUSD,100,7349874591905153303,7349874591886230081,7349874591967610386,7349874591967609670,332,2026-03-17T01:05:59.000Z,2026-03-17T01:11:31.000Z,-35.3,34.949999999999996,-37.06,-1.76,0,0.05,5004.08,5011.36,5012.25,4983.58,SELL,USD,1,1,1583663
D#1702478,XAUUSD,100,7349874591905153406,7349874591886230243,7349874591967610612,7349874591967610334,143,2026-03-17T01:11:04.000Z,2026-03-17T01:13:27.000Z,102.6,-105.75,86.84,-15.76,0,0.45,5009.56,5011.62,,5019.07,BUY,USD,1,1,1583663
D#1702478,XAUUSD,100,7349874591905153444,7349874591886230318,7349874591967610682,7349874591967610654,13,2026-03-17T01:13:57.000Z,2026-03-17T01:14:10.000Z,-69.5,66.0,-87.0,-17.5,0,0.5,5010.86,5012.47,,,SELL,USD,1,1,1583663
D#1702478,XAUUSD,100,7349874591905153535,7349874591886230355,7349874591967610818,7349874591967610799,8,2026-03-17T01:14:47.000Z,2026-03-17T01:14:55.000Z,134.89,-138.17999999999998,118.43,-16.46,0,0.47,5007.43,5010.08,,,BUY,USD,1,1,1583663
D#1671053,XAUUSD,100,7349874591905153653,7349874591886230099,7349874591967611071,7349874591967609771,592,2026-03-17T01:06:48.000Z,2026-03-17T01:16:40.000Z,-238.97,237.35999999999999,-247.03,-8.06,0,0.23,5003.58,5014.19,,,SELL,USD,1,1,1583663
D#1702507,XAUUSD,100,7349874591905153658,7349874591886230122,7349874591967611076,7349874591967609847,522,2026-03-17T01:08:00.000Z,2026-03-17T01:16:42.000Z,14.12,-14.26,13.42,-0.7,0,0.02,5006.53,5013.37,5006.5,,BUY,USD,1,1,1583663
D#1702731,XAUUSD,100,7349874591905153789,7349874591886230425,7349874591967611983,7349874591967611093,155,2026-03-17T01:16:46.000Z,2026-03-17T01:19:21.000Z,72.8,-74.2,65.8,-7,0,0.2,5013.03,5009.61,,,SELL,USD,1,1,1583663
D#1702697,XAUUSD,100,7349874591905153801,7349874591886230072,7349874591967612002,7349874591967609639,830,2026-03-17T01:05:40.000Z,2026-03-17T01:19:30.000Z,52.1,-52.800000000000004,48.6,-3.5,0,0.1,5003.97,5008.96,,5022.47,BUY,USD,1,1,1583663
D#1702729,XAUUSD,100,7349874591905153860,7349874591886230157,7349874591967612141,7349874591967609975,668,2026-03-17T01:09:23.000Z,2026-03-17T01:20:31.000Z,8.6,-9.299999999999999,5.1,-3.5,0,0.1,5008.13,5008.77,,5018.1,BUY,USD,1,1,1583663
D#1671051,XAUUSD,100,7349874591905153873,7349874591886230337,7349874591967612193,7349874591967610746,400,2026-03-17T01:14:30.000Z,2026-03-17T01:21:10.000Z,-55.89,54.28,-63.95,-8.06,0,0.23,5006.4,5009.05,,,SELL,USD,1,1,1583663
D#1671051,XAUUSD,100,7349874591905153960,7349874591886230557,7349874591967612415,7349874591967612235,85,2026-03-17T01:21:24.000Z,2026-03-17T01:22:49.000Z,1.32,-3.63,-10.24,-11.56,0,0.33,5008.78,5008.96,,,SELL,USD,1,1,1583663
D#1702507,XAUUSD,100,7349874591905154013,7349874591886230599,7349874591967612554,7349874591967612467,96,2026-03-17T01:23:51.000Z,2026-03-17T01:25:27.000Z,1.56,-1.77,0.5,-1.06,0,0.03,5008.6,5008.3,,,SELL,USD,1,1,1583663
D#1702731,XAUUSD,100,7349874591905154084,7349874591886230579,7349874591967612686,7349874591967612357,266,2026-03-17T01:22:18.000Z,2026-03-17T01:26:44.000Z,38.2,-39.6,31.2,-7,0,0.2,5008.71,5010.4,,,BUY,USD,1,1,1583663
D#1702697,XAUUSD,100,7349874591905154092,7349874591886230514,7349874591967612698,7349874591967612046,424,2026-03-17T01:19:54.000Z,2026-03-17T01:26:58.000Z,-22.8,22.1,-26.3,-3.5,0,0.1,5008.7,5011.2,,4996.89,SELL,USD,1,1,1583663
D#1671051,XAUUSD,100,7349874591905154128,7349874591886230648,7349874591967612768,7349874591967612655,72,2026-03-17T01:26:28.000Z,2026-03-17T01:27:40.000Z,-138.93,136.62,-150.49,-11.56,0,0.33,5008.37,5012.8,,,SELL,USD,1,1,1583663
D#1702686,XAUUSD,100,7349874591905154229,7349874591886230706,7349874591967613157,7349874591967613067,57,2026-03-17T01:28:53.000Z,2026-03-17T01:29:50.000Z,12.7,-13.399999999999999,9.2,-3.5,0,0.1,5013.1,5014.15,,5019.05,BUY,USD,1,1,1583663
D#1702729,XAUUSD,100,7349874591905154338,7349874591886230583,7349874591967613327,7349874591967612379,472,2026-03-17T01:22:24.000Z,2026-03-17T01:30:16.000Z,42.1,-42.800000000000004,38.6,-3.5,0,0.1,5009.23,5013.22,,5019,BUY,USD,1,1,1583663
D#1702686,XAUUSD,100,7349874591905154411,7349874591886230740,7349874591967613859,7349874591967613328,41,2026-03-17T01:30:16.000Z,2026-03-17T01:30:57.000Z,37.26,-39.15,27.8,-9.46,0,0.27,5013.65,5014.81,,5015.71,BUY,USD,1,1,1583663
D#1702714,XAUUSD,100,7349874591905154434,7349874591886230406,7349874591967611099,7349874591967611009,887,2026-03-17T01:16:18.000Z,2026-03-17T01:31:05.000Z,92.4,-93.80000000000001,85.4,-7,0,0.2,5011.03,5015.43,,5015.63,BUY,USD,1,1,1583663
D#1702719,XAUUSD,100,7349874591905154488,7349874591886230754,7349874591967613983,7349874591967613370,82,2026-03-17T01:30:29.000Z,2026-03-17T01:31:51.000Z,38.4,-41.199999999999996,24.4,-14,0,0.4,5015.05,5014.31,5016.53,5012.2,SELL,USD,1,1,1583663
D#1702661,XAUUSD,100,7349874591905154516,7349874591886230750,7349874591967613390,7349874591967613361,137,2026-03-17T01:30:26.000Z,2026-03-17T01:32:43.000Z,-16.2,15.5,-19.7,-3.5,0,0.1,5014.93,5013.09,5013.24,5021.79,BUY,USD,1,1,1583663
