accountId,instrument,lotSize,closeTradeId,positionId,closeOrderId,openOrderId,durationSec,openDateTime,closeDateTime,profit,reverseProfit,netProfit,commission,swap,amount,openPrice,closePrice,slPrice,tpPrice,side,currency,openTradeCrossPrice,closeTradeCrossPrice,userGroupId
D#1702579,XAUUSD,100,7349874591908135031,7349874591887697275,7349874591978977770,7349874591978977548,39,2026-05-07T01:00:12.000Z,2026-05-07T01:00:51.000Z,6.5,-10.0,-11.0,-17.5,0,0.5,4687.17,4687.26,,,SELL,USD,1,1,1583663
D#1702338,XAUUSD,100,7349874591908135221,7349874591887697274,7349874591978977822,7349874591978977543,180,2026-05-07T01:00:11.000Z,2026-05-07T01:03:11.000Z,-60.32,59.410000000000004,-64.88,-4.56,0,0.13,4687.35,4692.21,4691.95,4680.12,SELL,USD,1,1,1583663
D#1702579,XAUUSD,100,7349874591908135240,7349874591887697299,7349874591978978745,7349874591978977832,143,2026-05-07T01:00:58.000Z,2026-05-07T01:03:21.000Z,-116.25,114.5,-125.01,-8.76,0,0.25,4687.25,4692.12,,4683,SELL,USD,1,1,1583663
D#1702566,XAUUSD,100,7349874591908135461,7349874591887697497,7349874591978979717,7349874591978979534,30,2026-05-07T01:05:26.000Z,2026-05-07T01:05:56.000Z,26.2,-27.599999999999998,19.2,-7,0,0.2,4693.11,4694.2,,4694,BUY,USD,1,1,1583663
D#1702579,XAUUSD,100,7349874591908135514,7349874591887697405,7349874591978978886,7349874591978978757,199,2026-05-07T01:03:23.000Z,2026-05-07T01:06:42.000Z,84.75,-86.5,75.99,-8.76,0,0.25,4692.12,4695.29,,4695.29,BUY,USD,1,1,1583663
D#1670991,XAUUSD,100,7349874591908135518,7349874591887697408,7349874591978979030,7349874591978978797,194,2026-05-07T01:03:30.000Z,2026-05-07T01:06:44.000Z,-54.9,53.85,-60.16,-5.26,0,0.15,4691.8,4695.68,4695.51,4684.23,SELL,USD,1,1,1583663
D#1702338,XAUUSD,100,7349874591908135547,7349874591887697427,7349874591978980094,7349874591978978969,170,2026-05-07T01:03:59.000Z,2026-05-07T01:06:49.000Z,-59.15,58.24,-63.71,-4.56,0,0.13,4692.21,4696.98,,4685.44,SELL,USD,1,1,1583663
D#1671094,XAUUSD,100,7349874591908135770,7349874591887697407,7349874591978980903,7349874591978978783,325,2026-05-07T01:03:29.000Z,2026-05-07T01:08:54.000Z,307.5,-311.0,290.0,-17.5,0,0.5,4692.16,4698.09,,,BUY,USD,1,1,1583663
D#1702496,XAUUSD,100,7349874591908135775,7349874591887697605,7349874591978980939,7349874591978980482,82,2026-05-07T01:07:40.000Z,2026-05-07T01:09:02.000Z,1.25,-1.6,-0.51,-1.76,0,0.05,4698.06,4698.09,,,BUY,USD,1,1,1583663
D#1702496,XAUUSD,100,7349874591908135810,7349874591887697664,7349874591978981227,7349874591978981034,41,2026-05-07T01:09:25.000Z,2026-05-07T01:10:06.000Z,29.7,-31.8,19.2,-10.5,0,0.3,4697.53,4698.3,,,BUY,USD,1,1,1583663
D#1702552,XAUUSD,100,7349874591908135897,7349874591887697338,7349874591978979018,7349874591978978099,520,2026-05-07T01:01:39.000Z,2026-05-07T01:10:19.000Z,-15.73,15.66,-16.09,-0.36,0,0.01,4686.52,4702.47,4701.63,4651.63,SELL,USD,1,1,1583663
D#1702579,XAUUSD,100,7349874591908135902,7349874591887697566,7349874591978981349,7349874591978980096,210,2026-05-07T01:06:49.000Z,2026-05-07T01:10:19.000Z,-280,276.5,-297.5,-17.5,0,0.5,4696.68,4702.5,,4695.16,SELL,USD,1,1,1583663
D#1702338,XAUUSD,100,7349874591908135982,7349874591887697640,7349874591978981475,7349874591978980737,126,2026-05-07T01:08:24.000Z,2026-05-07T01:10:30.000Z,-94.77,93.86,-99.33,-4.56,0,0.13,4695.68,4703.19,,4688.09,SELL,USD,1,1,1583663
D#1671094,XAUUSD,100,7349874591908136011,7349874591887697672,7349874591978981516,7349874591978981163,39,2026-05-07T01:09:54.000Z,2026-05-07T01:10:33.000Z,199.2,-201.29999999999998,188.7,-10.5,0,0.3,4697.25,4703.67,,,BUY,USD,1,1,1583663
D#1670991,XAUUSD,100,7349874591908136035,7349874591887697613,7349874591978981571,7349874591978980551,170,2026-05-07T01:07:51.000Z,2026-05-07T01:10:41.000Z,-117.15,116.10000000000001,-122.41,-5.26,0,0.15,4696.31,4704.34,,4688.43,SELL,USD,1,1,1583663
D#1702595,XAUUSD,100,7349874591908136038,7349874591887697693,7349874591978981575,7349874591978981326,24,2026-05-07T01:10:17.000Z,2026-05-07T01:10:41.000Z,3.07,-3.1399999999999997,2.71,-0.36,0,0.01,4701.26,4704.11,,,BUY,USD,1,1,1583663
D#1702393,XAUUSD,100,7349874591908136046,7349874591887697500,7349874591978981598,7349874591978979553,315,2026-05-07T01:05:29.000Z,2026-05-07T01:10:44.000Z,-218.6,217.2,-225.6,-7,0,0.2,4693.06,4704.21,,4687.66,SELL,USD,1,1,1583663
D#1670975,XAUUSD,100,7349874591908136071,7349874591887697311,7349874591978981641,7349874591978977904,578,2026-05-07T01:01:10.000Z,2026-05-07T01:10:48.000Z,-19.07,19.0,-19.43,-0.36,0,0.01,4685.73,4705.02,,,SELL,USD,1,1,1583663
D#1702455,XAUUSD,100,7349874591908136107,7349874591887697622,7349874591978981769,7349874591978980606,184,2026-05-07T01:08:00.000Z,2026-05-07T01:11:04.000Z,-56.58,56.16,-58.68,-2.1,0,0.06,4696.94,4706.59,,,SELL,USD,1,1,1583663
D#1702720,XAUUSD,100,7349874591908136183,7349874591887697620,7349874591978982090,7349874591978980583,235,2026-05-07T01:07:56.000Z,2026-05-07T01:11:51.000Z,-202.8,201.4,-209.8,-7,0,0.2,4696.75,4707.11,,,SELL,USD,1,1,1583663
D#1702496,XAUUSD,100,7349874591908136215,7349874591887697681,7349874591978982211,7349874591978981268,118,2026-05-07T01:10:12.000Z,2026-05-07T01:12:10.000Z,-212.1,210.0,-222.6,-10.5,0,0.3,4699.62,4706.91,,,SELL,USD,1,1,1583663
D#1702729,XAUUSD,100,7349874591908136225,7349874591887697798,7349874591978982235,7349874591978981991,33,2026-05-07T01:11:40.000Z,2026-05-07T01:12:13.000Z,-0.56,0.49000000000000005,-0.92,-0.36,0,0.01,4706.16,4706.94,,,SELL,USD,1,1,1583663
D#1702566,XAUUSD,100,7349874591908136246,7349874591887697792,7349874591978982248,7349874591978981948,48,2026-05-07T01:11:32.000Z,2026-05-07T01:12:20.000Z,52.5,-53.97,45.14,-7.36,0,0.21,4705.8,4708.08,,4708,BUY,USD,1,1,1583663
D#1702729,XAUUSD,100,7349874591908136283,7349874591887697831,7349874591978982401,7349874591978982278,18,2026-05-07T01:12:20.000Z,2026-05-07T01:12:38.000Z,-0.58,0.51,-0.94,-0.36,0,0.01,4707.73,4708.53,,,SELL,USD,1,1,1583663
D#1702364,XAUUSD,100,7349874591908136296,7349874591887697734,7349874591978982449,7349874591978981550,127,2026-05-07T01:10:38.000Z,2026-05-07T01:12:45.000Z,106,-107.75,97.24,-8.76,0,0.25,4704.22,4708.24,4704.49,4708.73,BUY,USD,1,1,1583663
D#1702494,XAUUSD,100,7349874591908136429,7349874591887697436,7349874591978982771,7349874591978979046,549,2026-05-07T01:04:11.000Z,2026-05-07T01:13:20.000Z,-185.16,184.32,-189.36,-4.2,0,0.12,4693.4,4709.05,,4683.51,SELL,USD,1,1,1583663
D#1702364,XAUUSD,100,7349874591908136442,7349874591887697883,7349874591978982652,7349874591978982605,32,2026-05-07T01:12:59.000Z,2026-05-07T01:13:31.000Z,-53.9,51.449999999999996,-66.16,-12.26,0,0.35,4710.12,4708.36,4708.5,4712.81,BUY,USD,1,1,1583663
D#1702653,XAUUSD,100,7349874591908136605,7349874591887697656,7349874591978983664,7349874591978980950,396,2026-05-07T01:09:04.000Z,2026-05-07T01:15:40.000Z,-214.35,213.29999999999998,-219.61,-5.26,0,0.15,4697.95,4712.46,,,SELL,USD,1,1,1583663
D#1702364,XAUUSD,100,7349874591908136652,7349874591887697919,7349874591978983033,7349874591978982904,166,2026-05-07T01:13:39.000Z,2026-05-07T01:16:25.000Z,185.15,-187.6,172.89,-12.26,0,0.35,4708.96,4714.03,4708.99,4714.14,BUY,USD,1,1,1583663
D#1702689,XAUUSD,100,7349874591908136663,7349874591887697931,7349874591978983185,7349874591978983040,144,2026-05-07T01:14:04.000Z,2026-05-07T01:16:28.000Z,-119.2,117.8,-126.2,-7,0,0.2,4708.4,4714.58,4714.6,4704.9,SELL,USD,1,1,1583663
D#1702364,XAUUSD,100,7349874591908136781,7349874591887698064,7349874591978984273,7349874591978984212,29,2026-05-07T01:17:05.000Z,2026-05-07T01:17:34.000Z,-66.5,64.05,-78.76,-12.26,0,0.35,4716.59,4714.47,4714.59,,BUY,USD,1,1,1583663
D#1702445,XAUUSD,100,7349874591908136786,7349874591887698073,7349874591978984428,7349874591978984278,21,2026-05-07T01:17:16.000Z,2026-05-07T01:17:37.000Z,-1.45,1.38,-1.81,-0.36,0,0.01,4716.25,4714.58,,,BUY,USD,1,1,1583663
D#1670975,XAUUSD,100,7349874591908136810,7349874591887697771,7349874591978984529,7349874591978981770,412,2026-05-07T01:11:04.000Z,2026-05-07T01:17:56.000Z,37.55,-37.9,35.79,-1.76,0,0.05,4706.45,4713.74,,,BUY,USD,1,1,1583663
D#1702689,XAUUSD,100,7349874591908136825,7349874591887698041,7349874591978984419,7349874591978983980,98,2026-05-07T01:16:30.000Z,2026-05-07T01:18:08.000Z,-73.2,71.10000000000001,-83.7,-10.5,0,0.3,4715.39,4712.73,4713.05,4718.78,BUY,USD,1,1,1583663
D#1702364,XAUUSD,100,7349874591908136824,7349874591887698101,7349874591978984524,7349874591978984469,22,2026-05-07T01:17:46.000Z,2026-05-07T01:18:08.000Z,-46.2,43.75,-58.46,-12.26,0,0.35,4714.24,4712.7,4712.98,,BUY,USD,1,1,1583663
D#1702689,XAUUSD,100,7349874591908136843,7349874591887698122,7349874591978984697,7349874591978984624,12,2026-05-07T01:18:10.000Z,2026-05-07T01:18:22.000Z,-19.5,17.4,-30.0,-10.5,0,0.3,4712.1,4712.97,,,SELL,USD,1,1,1583663
D#1702445,XAUUSD,100,7349874591908136853,7349874591887698118,7349874591978984772,7349874591978984582,34,2026-05-07T01:18:03.000Z,2026-05-07T01:18:37.000Z,-0.9,0.8300000000000001,-1.26,-0.36,0,0.01,4713.81,4712.69,,,BUY,USD,1,1,1583663
D#1702445,XAUUSD,100,7349874591908136869,7349874591887698144,7349874591978984886,7349874591978984837,10,2026-05-07T01:18:43.000Z,2026-05-07T01:18:53.000Z,0.37,-0.44,0.01,-0.36,0,0.01,4713.62,4713.77,,,BUY,USD,1,1,1583663
D#1702364,XAUUSD,100,7349874591908136880,7349874591887698143,7349874591978984896,7349874591978984836,19,2026-05-07T01:18:43.000Z,2026-05-07T01:19:02.000Z,-31.85,29.400000000000002,-44.11,-12.26,0,0.35,4713.62,4712.49,4712.58,,BUY,USD,1,1,1583663
D#1702445,XAUUSD,100,7349874591908136896,7349874591887698157,7349874591978985050,7349874591978984941,18,2026-05-07T01:19:02.000Z,2026-05-07T01:19:20.000Z,1.43,-1.5,1.07,-0.36,0,0.01,4712.69,4713.9,,,BUY,USD,1,1,1583663
D#1702595,XAUUSD,100,7349874591908136897,7349874591887697750,7349874591978985071,7349874591978981627,516,2026-05-07T01:10:46.000Z,2026-05-07T01:19:22.000Z,45.6,-45.95,43.84,-1.76,0,0.05,4704.94,4713.84,,,BUY,USD,1,1,1583663
D#1702364,XAUUSD,100,7349874591908136926,7349874591887698162,7349874591978985064,7349874591978984981,53,2026-05-07T01:19:07.000Z,2026-05-07T01:20:00.000Z,-36.75,34.3,-49.01,-12.26,0,0.35,4713.85,4712.58,4712.69,4719.31,BUY,USD,1,1,1583663
D#1702445,XAUUSD,100,7349874591908136944,7349874591887698173,7349874591978985389,7349874591978985145,46,2026-05-07T01:19:34.000Z,2026-05-07T01:20:20.000Z,-1.43,1.3599999999999999,-1.79,-0.36,0,0.01,4713.86,4712.21,,,BUY,USD,1,1,1583663
