bootstrap_id,n_faded,coverage,mean_reverse_profit_per_lot,total_reverse_profit_per_total_lot
0,3037,0.1403289899269938,46.20220013769569,26.29178760101063
1,2939,0.13859938693704316,46.44260953971741,25.452228911999025
2,2821,0.13422467526288243,32.45537473279409,22.32618124192001
3,2860,0.1368224656747835,21.797053224553224,14.217945039178893
4,3077,0.14441941237210176,19.84063744365987,12.48748748748749
5,3151,0.14314919135017262,43.91868343405951,18.32698010144362
6,3030,0.14423076923076922,17.179356459455473,1.0630896226415127
7,2962,0.13536858461679083,43.32772445687706,20.317308103942807
8,3029,0.1400823197521158,34.25202830074075,16.114762853562848
9,2764,0.12970436414828718,23.944649513535186,-4.128544509274185
10,2895,0.13624811746987953,15.005910847931576,4.6075090313015545
11,3006,0.13912158096913038,45.65478513871727,18.580626710789723
12,2920,0.1404386302424009,35.048378180039144,10.181949051761906
13,2972,0.1397207465563443,26.763045325393914,12.50265857232573
14,2879,0.13449500140147622,21.65985188058825,12.486491702045548
15,3004,0.14533139816158683,27.544933234763462,9.86321645590409
16,3082,0.15052503052503052,29.80910795167771,8.212700747823957
17,2885,0.13413613539148225,29.23815110750986,17.439245602881964
18,3139,0.14312420207915375,-5.679213607885156,-20.81611667187989
19,3022,0.13762637763002095,9.91476158961268,10.050786213468866
20,2905,0.1350785827211011,8.93697183290987,13.095045910740973
21,3054,0.1425570648368576,19.044813227229735,18.64806302018995
22,3036,0.1359301544660846,44.409821083981164,18.01085261775808
23,2927,0.13825516036087102,36.116411516206526,9.604475524475522
24,3132,0.1435577760462025,31.63582071398163,20.026310201717983
25,3166,0.14483074107959742,36.76227125510133,8.031475882506058
26,2767,0.13485062624884253,20.875047183070315,1.9863902082572165
27,2870,0.1381135707410972,-9.577293266160863,-18.11405789937458
28,2860,0.13682901157783944,30.247303807303812,12.262089680326111
29,3078,0.14162142265574676,27.110908959641908,-0.0671701520717495
30,2851,0.13513769730293407,3.9425996700987973,-4.358120853027982
31,2997,0.13734475963521378,38.84176112139075,6.9871252994682616
32,2936,0.13364286039419182,-4.261102141500641,7.707674749127873
33,2927,0.1369933539267996,32.955144026531116,17.403213367609254
34,3075,0.14304321533237196,28.00635181079084,19.28801398770047
35,2872,0.13542059600150885,13.061347106159085,4.731906028917357
36,3097,0.13790186125211507,54.79808057977253,28.65776884422111
37,2925,0.13702159554035695,15.288836274836276,2.6016712520018066
38,3002,0.14049702812748632,35.23617934364104,7.833709887033887
39,2959,0.1366238803213593,39.020303722787666,29.815944189127645
40,2912,0.13432353890862125,38.71002640712462,16.46550453146004
41,2971,0.13662911014026213,-6.109151086768046,-12.936578501947501
42,2913,0.13798493676282506,-9.790881598090658,-11.140370322075889
43,2766,0.12932485505891153,65.87497334151347,31.07301663642524
44,3026,0.14056112969156448,26.372137768965263,11.453524065565878
45,2938,0.1342104061029647,41.87319502031892,20.90882001133192
46,3079,0.14070925875148524,-6.578203273396518,-1.9592624102249543
47,2824,0.13228405471238525,28.66023595935069,24.545070772287065
48,2930,0.13854738036693778,49.90535215637605,27.56011959995876
