accountId,instrument,lotSize,closeTradeId,positionId,closeOrderId,openOrderId,durationSec,openDateTime,closeDateTime,profit,reverseProfit,netProfit,commission,swap,amount,openPrice,closePrice,slPrice,tpPrice,side,currency,openTradeCrossPrice,closeTradeCrossPrice,userGroupId
D#1702346,XAUUSD,100,288230376154074130,288230376152877754,288230376162600319,288230376162600233,13,2026-06-19T01:01:37.000Z,2026-06-19T01:01:50.000Z,-94,90.5,-111.5,-17.5,0,0.5,4193.41,4191.31,,,BUY,USD,1,1,1583663
D#1670971,XAUUSD,100,288230376154074163,288230376152877770,288230376162600466,288230376162600382,15,2026-06-19T01:01:58.000Z,2026-06-19T01:02:13.000Z,33.84,-37.13,17.38,-16.46,0,0.47,4191.46,4190.96,,,SELL,USD,1,1,1583663
D#1671093,XAUUSD,100,288230376154074244,288230376152877815,288230376162600851,288230376162600696,27,2026-06-19T01:02:54.000Z,2026-06-19T01:03:21.000Z,0.7,-1.4,-2.8,-3.5,0,0.1,4193.04,4193.19,4204.23,,SELL,USD,1,1,1583663
D#1670971,XAUUSD,100,288230376154074279,288230376152877805,288230376162600991,288230376162600634,64,2026-06-19T01:02:43.000Z,2026-06-19T01:03:47.000Z,-53.11,49.82,-69.57,-16.46,0,0.47,4192.29,4193.64,,,SELL,USD,1,1,1583663
D#1670971,XAUUSD,100,288230376154074391,288230376152877873,288230376162601391,288230376162601092,54,2026-06-19T01:04:04.000Z,2026-06-19T01:04:58.000Z,156,-159.5,138.5,-17.5,0,0.5,4193.65,4190.75,,,SELL,USD,1,1,1583663
D#1702681,XAUUSD,100,288230376154074414,288230376152877832,288230376162600946,288230376162600778,118,2026-06-19T01:03:09.000Z,2026-06-19T01:05:07.000Z,-38.7,38.0,-42.2,-3.5,0,0.1,4192.59,4188.5,4188.62,4197.51,BUY,USD,1,1,1583663
D#1702452,XAUUSD,100,288230376154074423,288230376152877860,288230376162601489,288230376162600987,84,2026-06-19T01:03:46.000Z,2026-06-19T01:05:10.000Z,-50.9,50.199999999999996,-54.4,-3.5,0,0.1,4193.61,4188.3,,,BUY,USD,1,1,1583663
D#1670957,XAUUSD,100,288230376154074464,288230376152877792,288230376162600540,288230376162600539,172,2026-06-19T01:02:28.000Z,2026-06-19T01:05:20.000Z,-44.4,43.699999999999996,-47.9,-3.5,0,0.1,4191.46,4186.8,4187.1,,BUY,USD,1,1,1583663
D#1702562,XAUUSD,100,288230376154074577,288230376152877783,288230376162601897,288230376162600464,228,2026-06-19T01:02:13.000Z,2026-06-19T01:06:01.000Z,99.8,-101.2,92.8,-7,0,0.2,4190.82,4186.05,,,SELL,USD,1,1,1583663
D#1702495,XAUUSD,100,288230376154074662,288230376152877775,288230376162602356,288230376162600412,304,2026-06-19T01:02:03.000Z,2026-06-19T01:07:07.000Z,-24.36,24.08,-25.76,-1.4,0,0.04,4191.64,4185.33,,,BUY,USD,1,1,1583663
