accountId,instrument,lotSize,closeTradeId,positionId,closeOrderId,openOrderId,durationSec,openDateTime,closeDateTime,profit,reverseProfit,netProfit,commission,swap,amount,openPrice,closePrice,slPrice,tpPrice,side,currency,openTradeCrossPrice,closeTradeCrossPrice,userGroupId
D#1702458,XAUUSD,100,288230376153292962,288230376152492046,288230376158742173,288230376158739669,321,2026-06-09T01:00:02.000Z,2026-06-09T01:05:23.000Z,137.1,-139.2,126.6,-10.5,0,0.3,4319.95,4324.3,,4327,BUY,USD,1,1,1583663
D#1702488,XAUUSD,100,288230376153293123,288230376152492331,288230376158742625,288230376158741628,133,2026-06-09T01:04:08.000Z,2026-06-09T01:06:21.000Z,-212,208.5,-220.75,-8.75,0,0.5,4321.47,4325.93,,,SELL,USD,1,1,1583663
D#1670988,XAUUSD,100,288230376153293191,288230376152492321,288230376158742807,288230376158741520,171,2026-06-09T01:03:50.000Z,2026-06-09T01:06:41.000Z,-212,208.5,-229.5,-17.5,0,0.5,4322.29,4326.75,4330,4200,SELL,USD,1,1,1583663
D#1702713,XAUUSD,100,288230376153293562,288230376152492616,288230376158744429,288230376158743903,80,2026-06-09T01:09:06.000Z,2026-06-09T01:10:26.000Z,1.87,-2.64,-1.99,-3.86,0,0.11,4325.46,4325.41,4318.72,4340.89,BUY,USD,1,1,1583663
D#1702701,XAUUSD,100,288230376153293664,288230376152492629,288230376158744187,288230376158744043,83,2026-06-09T01:09:27.000Z,2026-06-09T01:10:50.000Z,-95.4,93.30000000000001,-105.9,-10.5,0,0.3,4325.62,4322.22,4322.42,4339.36,BUY,USD,1,1,1583663
D#1702492,XAUUSD,100,288230376153293839,288230376152492746,288230376158745442,288230376158745102,46,2026-06-09T01:12:03.000Z,2026-06-09T01:12:49.000Z,53.5,-55.25,44.74,-8.76,0,0.25,4323.81,4325.73,,,BUY,USD,1,1,1583663
D#1589409,XAUUSD,100,288230376153293844,288230376152492739,288230376158745466,288230376158745049,59,2026-06-09T01:11:54.000Z,2026-06-09T01:12:53.000Z,67.28,-69.31,57.12,-10.16,0,0.29,4323.53,4325.63,,,BUY,USD,1,1,1583663
D#1702349,XAUUSD,100,288230376153294171,288230376152492875,288230376158746542,288230376158746134,47,2026-06-09T01:14:27.000Z,2026-06-09T01:15:14.000Z,2.09,-2.1599999999999997,1.73,-0.36,0,0.01,4324.16,4326.03,4322.65,4327.67,BUY,USD,1,1,1583663
D#1702350,XAUUSD,100,288230376153294279,288230376152493048,288230376158746962,288230376158746959,10,2026-06-09T01:16:02.000Z,2026-06-09T01:16:12.000Z,-48.4,45.6,-62.4,-14,0,0.4,4326.3,4327.73,4327.19,4324.06,SELL,USD,1,1,1583663
D#1671067,XAUUSD,100,288230376153294339,288230376152492382,288230376158742253,288230376158742051,679,2026-06-09T01:05:09.000Z,2026-06-09T01:16:28.000Z,-172.8,170.70000000000002,-183.3,-10.5,0,0.3,4322.83,4328.81,4328.71,4315.16,SELL,USD,1,1,1583663
D#1702713,XAUUSD,100,288230376153294378,288230376152492735,288230376158747234,288230376158744904,306,2026-06-09T01:11:27.000Z,2026-06-09T01:16:33.000Z,-115.4,114.0,-122.4,-7,0,0.2,4323.35,4329.34,,,SELL,USD,1,1,1583663
D#1670977,XAUUSD,100,288230376153294387,288230376152492341,288230376158741730,288230376158741728,731,2026-06-09T01:04:23.000Z,2026-06-09T01:16:34.000Z,109.95,-111.0,104.69,-5.26,0,0.15,4322.36,4329.47,,4329.46,BUY,USD,1,1,1583663
D#1702700,XAUUSD,100,288230376153294415,288230376152492979,288230376158747308,288230376158746523,93,2026-06-09T01:15:10.000Z,2026-06-09T01:16:43.000Z,-12.57,12.36,-13.63,-1.06,0,0.03,4324.57,4328.98,4335.35,,SELL,USD,1,1,1583663
D#1671067,XAUUSD,100,288230376153294444,288230376152493102,288230376158747502,288230376158747368,21,2026-06-09T01:16:50.000Z,2026-06-09T01:17:11.000Z,-34.2,32.1,-44.7,-10.5,0,0.3,4328.08,4329.44,,,SELL,USD,1,1,1583663
