accountId,instrument,lotSize,closeTradeId,positionId,closeOrderId,openOrderId,durationSec,openDateTime,closeDateTime,profit,reverseProfit,netProfit,commission,swap,amount,openPrice,closePrice,slPrice,tpPrice,side,currency,openTradeCrossPrice,closeTradeCrossPrice,userGroupId
D#1702370,XAUUSD,100,288230376152122452,288230376151914663,288230376153564865,288230376153564823,6,2026-05-22T01:03:39.000Z,2026-05-22T01:03:45.000Z,50.5,-54.0,33.0,-17.5,0,0.5,4532.89,4532.1,4533.86,4526,SELL,USD,1,1,1583663
D#1670934,XAUUSD,100,288230376152122537,288230376151914639,288230376153564847,288230376153564647,111,2026-05-22T01:03:13.000Z,2026-05-22T01:05:04.000Z,-36.9,35.85,-42.16,-5.26,0,0.15,4531.32,4528.64,4528.51,4538.95,BUY,USD,1,1,1583663
D#1671059,XAUUSD,100,288230376152122590,288230376151914675,288230376153565175,288230376153565038,69,2026-05-22T01:04:15.000Z,2026-05-22T01:05:24.000Z,131,-132.4,124.0,-7,0,0.2,4531.92,4525.59,4531.79,4525.37,SELL,USD,1,1,1583663
D#1702611,XAUUSD,100,288230376152122636,288230376151914655,288230376153564959,288230376153564777,116,2026-05-22T01:03:32.000Z,2026-05-22T01:05:28.000Z,-34.9,34.55,-36.66,-1.76,0,0.05,4531.8,4524.6,4524.11,4540.51,BUY,USD,1,1,1583663
D#1670934,XAUUSD,100,288230376152122697,288230376151914726,288230376153565707,288230376153565421,28,2026-05-22T01:05:13.000Z,2026-05-22T01:05:41.000Z,-27.45,26.4,-32.71,-5.26,0,0.15,4527.49,4525.44,,4535.1,BUY,USD,1,1,1583663
D#1702655,XAUUSD,100,288230376152122848,288230376151914811,288230376153566354,288230376153565805,71,2026-05-22T01:05:53.000Z,2026-05-22T01:07:04.000Z,-108,106.6,-115.0,-7,0,0.2,4524.63,4530.25,,,SELL,USD,1,1,1583663
D#1702655,XAUUSD,100,288230376152122916,288230376151914892,288230376153566716,288230376153566488,42,2026-05-22T01:07:25.000Z,2026-05-22T01:08:07.000Z,-33.72,32.879999999999995,-37.92,-4.2,0,0.12,4530.75,4527.72,,,BUY,USD,1,1,1583663
D#1671059,XAUUSD,100,288230376152123045,288230376151914884,288230376153566560,288230376153566432,141,2026-05-22T01:07:16.000Z,2026-05-22T01:09:37.000Z,130.6,-132.0,123.6,-7,0,0.2,4529.96,4523.65,4529.3,4523.59,SELL,USD,1,1,1583663
D#1702533,XAUUSD,100,288230376152123047,288230376151914473,288230376153563934,288230376153563510,534,2026-05-22T01:00:44.000Z,2026-05-22T01:09:38.000Z,-53.34,52.85,-55.8,-2.46,0,0.07,4531.29,4523.45,4523.85,4547.54,BUY,USD,1,1,1583663
D#1702556,XAUUSD,100,288230376152123135,288230376151914551,288230376153567722,288230376153564001,553,2026-05-22T01:01:49.000Z,2026-05-22T01:11:02.000Z,40.85,-41.2,39.09,-1.76,0,0.05,4533.74,4525.79,4533.67,4514.06,SELL,USD,1,1,1583663
